image,height_A,energy_eV,interaction_energy_eV
0,6.5,-194.37464166994567,-1.0658141036401503e-14
1,5.0,-194.37464166994567,-1.0658141036401503e-14
2,4.0,-194.39287420137555,-0.018232531429884347
3,3.25,-194.47859577362584,-0.10395410368017721
4,2.75,-194.46282467028698,-0.08818300034131354
5,2.25,-194.2755325449778,0.09910912496785684
6,1.9,-193.80809625776277,0.5665454121828937
7,1.6,-192.76921361156695,1.6054280583787097
8,1.3,-190.82052669130394,3.5541149786417243
