image,height_A,energy_eV,interaction_energy_eV
0,6.5,-268.85194865121787,1.4210854715202004e-14
1,5.0,-268.85194865121787,1.4210854715202004e-14
2,4.0,-268.79344767864353,0.058500972574350385
3,3.25,-268.601152373289,0.2507962779288988
4,2.75,-268.59070622518306,0.2612424260348263
5,2.25,-268.6178051193544,0.234143531863495
6,1.9,-268.5716447913707,0.2803038598471659
7,1.6,-268.28911688791743,0.5628317633004514
8,1.3,-267.6538725133994,1.1980761378184894
