image,height_A,energy_eV,interaction_energy_eV
0,6.5,-268.8415768707892,2.220446049250313e-14
1,5.0,-268.8415768707892,2.220446049250313e-14
2,4.0,-268.8145751475445,0.027001723244745257
3,3.25,-268.8421780353498,-0.0006011645605559224
4,2.75,-268.8556880736717,-0.014111202882452822
5,2.25,-268.89600834258766,-0.05443147179844399
6,1.9,-268.91532401885274,-0.07374714806352412
7,1.6,-268.8939750990582,-0.05239822826897633
8,1.3,-268.8233971352803,0.01817973550893104
