image,height_A,energy_eV,interaction_energy_eV
0,6.5,-272.9390932374486,1.9539925233402755e-14
1,5.0,-272.9390932374486,1.9539925233402755e-14
2,4.0,-272.89906551518754,0.04002772226109208
3,3.25,-272.91921208948753,0.019881147961106294
4,2.75,-272.95233650742085,-0.013243269972216254
5,2.25,-272.91190321671684,0.027190020731799436
6,1.9,-272.6199755332477,0.31911770420091123
7,1.6,-272.156968406604,0.7821248308446425
8,1.3,-271.2131601453834,1.72593309206521
