image,height_A,energy_eV,interaction_energy_eV
0,6.5,-208.21619064940802,-1.7763568394002505e-14
1,5.0,-208.21619064940802,-1.7763568394002505e-14
2,4.0,-208.23436115355526,-0.018170504147253297
3,3.25,-208.38074836929312,-0.16455771988511358
4,2.75,-208.52295687110495,-0.3067662216969502
5,2.25,-208.61326062570978,-0.39706997630178265
6,1.9,-208.58172199731126,-0.3655313479032607
7,1.6,-208.50060513480133,-0.2844144853933308
8,1.3,-208.32726727290805,-0.11107662350004333
