image,height_A,energy_eV,interaction_energy_eV
0,6.5,-169.98026285140048,-1.9539925233402755e-14
1,5.0,-169.98026285140048,-1.9539925233402755e-14
2,4.0,-170.0505436123386,-0.07028076093813773
3,3.25,-170.68616206709981,-0.7058992156993522
4,2.75,-171.26360121082882,-1.2833383594283614
5,2.25,-171.95642908246725,-1.9761662310667898
6,1.9,-172.08400713541857,-2.103744284018111
7,1.6,-172.0724466595829,-2.0921838081824458
8,1.3,-172.52470793039075,-2.544445078990284
