image,height_A,energy_eV,interaction_energy_eV
0,6.5,-283.2558215924791,7.105427357601002e-15
1,5.0,-283.2558215924791,7.105427357601002e-15
2,4.0,-283.2671161480046,-0.011294555525516614
3,3.25,-283.3446280353717,-0.08880644289262563
4,2.75,-283.3985754900424,-0.1427538975632885
5,2.25,-283.44336063086854,-0.18753903838943842
6,1.9,-283.40044282482563,-0.14462123234653035
7,1.6,-283.204707783504,0.051113808975124186
8,1.3,-282.845570667366,0.4102509251130826
