site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_Si,upright,0,6.5,-194.37464166994567,-1.0658141036401503e-14
atop_Si,upright,1,5.0,-194.37464166994567,-1.0658141036401503e-14
atop_Si,upright,2,4.0,-194.36758413740085,0.007057532544809675
atop_Si,upright,3,3.25,-194.4908403967239,-0.11619872677824716
atop_Si,upright,4,2.75,-194.61804807501647,-0.2434064050708109
atop_Si,upright,5,2.25,-194.14255480002953,0.23208686991613448
atop_Si,upright,6,1.9,-193.7989365193239,0.5757051506217756
atop_Si,upright,7,1.6,-192.88507645388768,1.4895652160579864
atop_Si,upright,8,1.3,-187.5078237215812,6.866817948364474
atop_Si,parallel,0,6.5,-194.37464166994567,-1.0658141036401503e-14
atop_Si,parallel,1,5.0,-194.37464166994567,-1.0658141036401503e-14
atop_Si,parallel,2,4.0,-194.40070503397806,-0.0260633640323924
atop_Si,parallel,3,3.25,-194.450939304592,-0.07629763464633399
atop_Si,parallel,4,2.75,-194.4621271324025,-0.0874854624568222
atop_Si,parallel,5,2.25,-194.3762031341131,-0.001561464167433968
atop_Si,parallel,6,1.9,-193.80919199957685,0.5654496703688103
atop_Si,parallel,7,1.6,-192.4512314350137,1.9234102349319535
atop_Si,parallel,8,1.3,-190.5631549465673,3.811486723378369
atop_Si,flipped,0,6.5,-194.37464166994567,-1.0658141036401503e-14
atop_Si,flipped,1,5.0,-194.37464166994567,-1.0658141036401503e-14
atop_Si,flipped,2,4.0,-194.39287420137555,-0.018232531429884347
atop_Si,flipped,3,3.25,-194.47859577362584,-0.10395410368017721
atop_Si,flipped,4,2.75,-194.46282467028698,-0.08818300034131354
atop_Si,flipped,5,2.25,-194.2755325449778,0.09910912496785684
atop_Si,flipped,6,1.9,-193.80809625776277,0.5665454121828937
atop_Si,flipped,7,1.6,-192.76921361156695,1.6054280583787097
atop_Si,flipped,8,1.3,-190.82052669130394,3.5541149786417243
bridge_Si_Si,upright,0,6.5,-194.37464166994567,-1.0658141036401503e-14
bridge_Si_Si,upright,1,5.0,-194.37464166994567,-1.0658141036401503e-14
bridge_Si_Si,upright,2,4.0,-194.38659150467726,-0.011949834731591835
bridge_Si_Si,upright,3,3.25,-194.47551488265663,-0.10087321271096172
bridge_Si_Si,upright,4,2.75,-194.62533765903322,-0.2506959890875571
bridge_Si_Si,upright,5,2.25,-194.61770370408834,-0.24306203414267813
bridge_Si_Si,upright,6,1.9,-194.40797271617083,-0.03333104622516814
bridge_Si_Si,upright,7,1.6,-194.052386924764,0.3222547451816702
bridge_Si_Si,upright,8,1.3,-193.45451069207218,0.9201309778734874
bridge_Si_Si,parallel,0,6.5,-194.37464166994567,-1.0658141036401503e-14
bridge_Si_Si,parallel,1,5.0,-194.37464166994567,-1.0658141036401503e-14
bridge_Si_Si,parallel,2,4.0,-194.3772642966004,-0.0026226266547375587
bridge_Si_Si,parallel,3,3.25,-194.42876025314592,-0.05411858320026042
bridge_Si_Si,parallel,4,2.75,-194.4743898403841,-0.09974817043844197
bridge_Si_Si,parallel,5,2.25,-194.54974650245816,-0.1751048325124991
bridge_Si_Si,parallel,6,1.9,-194.5584273945583,-0.18378572461262976
bridge_Si_Si,parallel,7,1.6,-194.433433009437,-0.058791339491346406
bridge_Si_Si,parallel,8,1.3,-194.07048526536187,0.30415640458379656
bridge_Si_Si,flipped,0,6.5,-194.37464166994567,-1.0658141036401503e-14
bridge_Si_Si,flipped,1,5.0,-194.37464166994567,-1.0658141036401503e-14
bridge_Si_Si,flipped,2,4.0,-194.3835002531639,-0.00885858321823818
bridge_Si_Si,flipped,3,3.25,-194.46701630859462,-0.092374638648959
bridge_Si_Si,flipped,4,2.75,-194.544613700735,-0.1699720307893351
bridge_Si_Si,flipped,5,2.25,-194.6095007271058,-0.23485905716013278
bridge_Si_Si,flipped,6,1.9,-194.43511922091886,-0.06047755097320007
bridge_Si_Si,flipped,7,1.6,-193.77518136937857,0.5994603005670918
bridge_Si_Si,flipped,8,1.3,-192.4196507476101,1.954990922335572
hollow,upright,0,6.5,-194.37464166994567,-1.0658141036401503e-14
hollow,upright,1,5.0,-194.37464166994567,-1.0658141036401503e-14
hollow,upright,2,4.0,-194.374880218319,-0.00023854837332848433
hollow,upright,3,3.25,-194.3814835640777,-0.006841894132048054
hollow,upright,4,2.75,-194.4890009677087,-0.11435929776304121
hollow,upright,5,2.25,-194.67777240567563,-0.30313073572996174
hollow,upright,6,1.9,-194.78594213400828,-0.41130046406261656
hollow,upright,7,1.6,-194.8372199666943,-0.46257829674864226
hollow,upright,8,1.3,-194.7858504756751,-0.41120880572942653
hollow,parallel,0,6.5,-194.37464166994567,-1.0658141036401503e-14
hollow,parallel,1,5.0,-194.37464166994567,-1.0658141036401503e-14
hollow,parallel,2,4.0,-194.3756618665476,-0.0010201966019387498
hollow,parallel,3,3.25,-194.37724578244416,-0.0026041124984992337
hollow,parallel,4,2.75,-194.38698224912946,-0.012340579183796052
hollow,parallel,5,2.25,-194.41086701145224,-0.03622534150657586
hollow,parallel,6,1.9,-194.46480933963772,-0.09016766969206103
hollow,parallel,7,1.6,-194.5468994379944,-0.17225776804873405
hollow,parallel,8,1.3,-194.5905713380194,-0.2159296680737377
hollow,flipped,0,6.5,-194.37464166994567,-1.0658141036401503e-14
hollow,flipped,1,5.0,-194.37464166994567,-1.0658141036401503e-14
hollow,flipped,2,4.0,-194.36482533238973,0.009816337555935917
hollow,flipped,3,3.25,-194.40388726462896,-0.02924559468329946
hollow,flipped,4,2.75,-194.40474857426761,-0.030106904321950623
hollow,flipped,5,2.25,-194.45018705007112,-0.0755453801254582
