      Step     Time          Energy          fmax
FIRE:    0 20:11:29     -184.111431        1.668944
FIRE:    1 20:11:34     -184.116493        1.656407
FIRE:    2 20:11:40     -184.126550        1.580192
FIRE:    3 20:11:50     -184.140629        1.345831
FIRE:    4 20:12:01     -184.155950        0.942715
FIRE:    5 20:12:14     -184.173084        0.709240
FIRE:    6 20:12:30     -184.192706        0.655863
FIRE:    7 20:12:49     -184.215450        0.763826
FIRE:    8 20:13:10     -184.241172        1.207258
FIRE:    9 20:13:27     -184.242189        1.159812
FIRE:   10 20:13:46     -184.244207        1.063878
FIRE:   11 20:14:03     -184.247201        0.918395
FIRE:   12 20:14:20     -184.251143        0.724270
FIRE:   13 20:14:42     -184.255999        0.561879
FIRE:   14 20:15:02     -184.261731        0.553110
FIRE:   15 20:15:22     -184.268255        0.539259
FIRE:   16 20:15:46     -184.276084        0.515206
FIRE:   17 20:15:57     -184.284822        0.558676
FIRE:   18 20:16:06     -184.293744        0.699471
FIRE:   19 20:16:15     -184.301868        0.708311
FIRE:   20 20:16:24     -184.307987        0.538939
FIRE:   21 20:16:33     -184.310812        0.149959
FIRE:   22 20:16:41     -184.309407        0.429052
FIRE:   23 20:16:52     -184.309441        0.399267
FIRE:   24 20:17:13     -184.309506        0.342223
FIRE:   25 20:17:30     -184.309601        0.262812
FIRE:   26 20:17:49     -184.309723        0.210794
FIRE:   27 20:18:10     -184.309868        0.180980
FIRE:   28 20:18:30     -184.310033        0.146310
FIRE:   29 20:18:48     -184.310211        0.112417
FIRE:   30 20:19:09     -184.310402        0.169198
FIRE:   31 20:19:19     -184.310405        0.165828
FIRE:   32 20:19:29     -184.310411        0.159152
FIRE:   33 20:19:43     -184.310421        0.149301
FIRE:   34 20:20:02     -184.310434        0.136471
FIRE:   35 20:20:20     -184.310450        0.120931
FIRE:   36 20:20:40     -184.310469        0.103023
FIRE:   37 20:20:57     -184.310490        0.083180
FIRE:   38 20:21:16     -184.310517        0.059668
FIRE:   39 20:21:34     -184.310551        0.051298
FIRE:   40 20:21:52     -184.310592        0.048041
FIRE:   41 20:22:08     -184.310640        0.043867
