      Step     Time          Energy          fmax
BFGS:    0 20:23:13     -184.683982        0.595165
BFGS:    1 20:23:31     -184.685599        0.569263
BFGS:    2 20:23:48     -184.710883        0.248117
BFGS:    3 20:24:07     -184.724353        0.204897
BFGS:    4 20:24:24     -184.725868        0.200423
BFGS:    5 20:24:41     -184.737361        0.170571
BFGS:    6 20:24:59     -184.744321        0.156021
BFGS:    7 20:25:18     -184.749707        0.150191
BFGS:    8 20:25:34     -184.753969        0.179761
BFGS:    9 20:25:52     -184.763383        0.230063
BFGS:   10 20:26:11     -184.771257        0.274292
BFGS:   11 20:26:28     -184.769416        0.247019
BFGS:   12 20:26:39     -184.761703        0.160715
BFGS:   13 20:26:46     -184.766853        0.105787
BFGS:   14 20:26:57     -184.769097        0.072912
BFGS:   15 20:27:04     -184.771084        0.048534
