image,height_A,energy_eV,interaction_energy_eV
0,6.5,-217.96815278127676,-1.5987211554602254e-14
1,5.0,-217.96815278127676,-1.5987211554602254e-14
2,4.0,-217.94792362365365,0.020229157623090188
3,3.25,-217.93349642304088,0.03465635823586233
4,2.75,-217.87373694575138,0.09441583552536592
5,2.25,-217.95516671103906,0.01298607023768561
6,1.9,-217.91305853674157,0.05509424453516765
7,1.6,-217.78280264366248,0.18535013761426278
8,1.3,-217.22116934475537,0.7469834365213739
