image,height_A,energy_eV,interaction_energy_eV
0,6.5,-229.44731814377656,1.4210854715202004e-14
1,5.0,-229.44731814377656,1.4210854715202004e-14
2,4.0,-229.36867994294715,0.07863820082941686
3,3.25,-229.47239502404932,-0.025076880272749236
4,2.75,-229.43905939293307,0.008258750843495477
5,2.25,-227.45411648400938,1.9932016597671947
6,1.9,-223.75682336916907,5.690494774607501
7,1.6,-219.12932699215838,10.317991151618187
8,1.3,-210.40109451829602,19.04622362548055
