image,height_A,energy_eV,interaction_energy_eV
0,6.5,-186.84483600269022,-3.108624468950438e-14
1,5.0,-186.84483600269022,-3.108624468950438e-14
2,4.0,-186.84207776402963,0.0027582386605589093
3,3.25,-186.7475419571168,0.09729404557338928
4,2.75,-186.61122010551165,0.23361589717853537
5,2.25,-186.50357379720506,0.34126220548512
6,1.9,-186.4392585245355,0.4055774781546946
7,1.6,-186.4053469219554,0.4394890807347709
8,1.3,-186.39570879995495,0.4491272027352382
