image,height_A,energy_eV,interaction_energy_eV
0,6.5,-229.44731814377656,1.4210854715202004e-14
1,5.0,-229.44731814377656,1.4210854715202004e-14
2,4.0,-229.3703291408363,0.076989002940266
3,3.25,-229.40526629465603,0.04205184912053994
4,2.75,-229.28205252190037,0.16526562187620186
5,2.25,-227.49845937735023,1.9488587664263406
6,1.9,-224.1060721077776,5.341246035998964
7,1.6,-219.00239802524248,10.444920118534085
8,1.3,-208.04578860652805,21.40152953724852
