image,height_A,energy_eV,interaction_energy_eV
0,6.5,-271.43275388221485,3.197442310920451e-14
1,5.0,-271.43275388221485,3.197442310920451e-14
2,4.0,-271.417934049126,0.01481983308886825
3,3.25,-271.331375780721,0.10137810149391058
4,2.75,-271.2712604926765,0.1614933895383821
5,2.25,-271.2541489075077,0.17860497470715941
6,1.9,-271.26014936609187,0.17260451612301964
7,1.6,-271.10200134007886,0.3307525421360289
8,1.3,-270.76791738757083,0.664836494644053
