image,height_A,energy_eV,interaction_energy_eV
0,6.5,-187.83852526514107,-1.5987211554602254e-14
1,5.0,-187.83852526514107,-1.5987211554602254e-14
2,4.0,-187.96833529808373,-0.12981003294267346
3,3.25,-188.07121021086934,-0.23268494572828224
4,2.75,-188.02831179902194,-0.18978653388087885
5,2.25,-187.7122090960311,0.1263161691099537
6,1.9,-187.25305666384554,0.5854686012955153
7,1.6,-186.29116908594662,1.547356179194436
8,1.3,-182.65475887185747,5.183766393283589
