image,height_A,energy_eV,interaction_energy_eV
0,6.5,-229.44731814377656,1.4210854715202004e-14
1,5.0,-229.44731814377656,1.4210854715202004e-14
2,4.0,-229.39243303828704,0.05488510548953229
3,3.25,-229.36866466895452,0.07865347482204754
4,2.75,-229.37186556333415,0.0754525804424162
5,2.25,-229.38907775677035,0.05824038700622225
6,1.9,-228.4489512399241,0.998366903852471
7,1.6,-224.14389996569992,5.3034181780766545
8,1.3,-208.10955665009624,21.337761493680333
