image,height_A,energy_eV,interaction_energy_eV
0,6.5,-213.19415102870036,-1.9539925233402755e-14
1,5.0,-213.19415102870036,-1.9539925233402755e-14
2,4.0,-213.36423805503506,-0.17008702633471806
3,3.25,-213.6169371208626,-0.42278609216224616
4,2.75,-214.00066085714192,-0.8065098284415821
5,2.25,-214.60058914141152,-1.406438112711177
6,1.9,-215.0153802093492,-1.8212291806488476
7,1.6,-214.84895446752012,-1.6548034388197745
8,1.3,-210.78767041552544,2.4064806131749013
