image,height_A,energy_eV,interaction_energy_eV
0,6.5,-216.97446351882587,-1.7763568394002505e-15
1,5.0,-216.97446351882587,-1.7763568394002505e-15
2,4.0,-216.92701538064404,0.047448138181833244
3,3.25,-216.8533450746752,0.12111844415067985
4,2.75,-216.75144368873873,0.22301983008713755
5,2.25,-216.5277533560565,0.44671016276936193
6,1.9,-216.09206435811888,0.8823991607069939
7,1.6,-215.57477511580453,1.399688403021342
8,1.3,-214.46301600524765,2.511447513578217
