site,orientation,image,height_A,energy_eV,interaction_energy_eV
bridge_Si_Si,flipped,2,4.0,-181.3087652184575,-0.018384209676025165
bridge_Si_Si,flipped,3,3.25,-181.58337459684196,-0.2929935880604937
bridge_Si_Si,flipped,4,2.75,-181.92484425991415,-0.6344632511326829
bridge_Si_Si,flipped,5,2.25,-182.28067395196035,-0.9902929431788827
bridge_Si_Si,flipped,6,1.9,-182.35705002711563,-1.0666690183341636
bridge_Si_Si,flipped,7,1.6,-182.21671223166885,-0.9263312228873808
bridge_Si_Si,flipped,8,1.3,-181.82356082601268,-0.5331798172312112
hollow,upright,0,6.5,-181.29038100878148,-1.0658141036401503e-14
hollow,upright,1,5.0,-181.29038100878148,-1.0658141036401503e-14
hollow,upright,2,4.0,-181.28451477391997,0.005866234861503727
hollow,upright,3,3.25,-181.3688813648169,-0.07850035603543049
hollow,upright,4,2.75,-181.71520104225777,-0.4248200334763048
hollow,upright,5,2.25,-182.3318325666147,-1.0414515578332377
hollow,upright,6,1.9,-182.58467421682906,-1.2942932080475877
hollow,upright,7,1.6,-182.62537506918352,-1.3349940604020496
hollow,upright,8,1.3,-182.562768078889,-1.2723870701075377
hollow,parallel,0,6.5,-181.29038100878148,-1.0658141036401503e-14
hollow,parallel,1,5.0,-181.29038100878148,-1.0658141036401503e-14
hollow,parallel,2,4.0,-181.30946666007662,-0.019085651295153383
hollow,parallel,3,3.25,-181.4574847229693,-0.167103714187828
hollow,parallel,4,2.75,-181.65404018291747,-0.363659174136
hollow,parallel,5,2.25,-181.9406929794472,-0.6503119706657223
hollow,parallel,6,1.9,-182.14260144122858,-0.8522204324471083
hollow,parallel,7,1.6,-182.23107503506372,-0.9406940262822552
hollow,parallel,8,1.3,-182.18750675076558,-0.8971257419841088
hollow,flipped,0,6.5,-181.29038100878148,-1.0658141036401503e-14
hollow,flipped,1,5.0,-181.29038100878148,-1.0658141036401503e-14
hollow,flipped,2,4.0,-181.31605538790012,-0.025674379118651558
hollow,flipped,3,3.25,-181.58132499059445,-0.2909439818129833
hollow,flipped,4,2.75,-181.94765223097176,-0.6572712221902854
hollow,flipped,5,2.25,-182.38577851015702,-1.0953975013755546
hollow,flipped,6,1.9,-182.55228720640326,-1.2619061976217942
hollow,flipped,7,1.6,-182.40496898571422,-1.11458797693275
hollow,flipped,8,1.3,-181.90641276648103,-0.616031757699556
