site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_Si,upright,0,6.5,-199.31249491099615,1.0658141036401503e-14
atop_Si,upright,1,5.0,-199.31249491099615,1.0658141036401503e-14
atop_Si,upright,2,4.0,-199.37083846685417,-0.05834355585800566
atop_Si,upright,3,3.25,-199.3153243266853,-0.002829415689138415
atop_Si,upright,4,2.75,-199.0208697321548,0.29162517884135397
atop_Si,upright,5,2.25,-198.38798176642663,0.9245131445695272
atop_Si,upright,6,1.9,-197.5939680974648,1.7185268135313656
atop_Si,upright,7,1.6,-194.1623832294756,5.150111681520553
atop_Si,upright,8,1.3,-179.30489611135343,20.007598799642732
atop_Si,parallel,0,6.5,-199.31249491099615,7.105427357601002e-15
atop_Si,parallel,1,5.0,-199.31249491099615,7.105427357601002e-15
atop_Si,parallel,2,4.0,-199.36563251639993,-0.05313760540376933
atop_Si,parallel,3,3.25,-199.3416110813632,-0.02911617036703973
atop_Si,parallel,4,2.75,-199.1513777050051,0.1611172059910544
atop_Si,parallel,5,2.25,-198.72713465410874,0.5853602568874194
atop_Si,parallel,6,1.9,-198.34037242386853,0.9721224871276277
atop_Si,parallel,7,1.6,-196.57286960130804,2.7396253096881154
atop_Si,parallel,8,1.3,-190.4450651890489,8.867429721947254
atop_Si,flipped,0,6.5,-199.31249491099615,7.105427357601002e-15
atop_Si,flipped,1,5.0,-199.31249491099615,7.105427357601002e-15
atop_Si,flipped,2,4.0,-199.44223084448706,-0.12973593349089896
atop_Si,flipped,3,3.25,-199.6034701995367,-0.2909752885405439
atop_Si,flipped,4,2.75,-199.4405888402161,-0.12809392921993634
atop_Si,flipped,5,2.25,-198.83913350672267,0.47336140427348283
atop_Si,flipped,6,1.9,-197.98364160733024,1.328853303665916
atop_Si,flipped,7,1.6,-196.69734173792543,2.6151531730707305
atop_Si,flipped,8,1.3,-193.85369750936616,5.458797401630001
bridge_Si_Si,upright,0,6.5,-199.31249491099615,1.0658141036401503e-14
bridge_Si_Si,upright,1,5.0,-199.31249491099615,1.0658141036401503e-14
bridge_Si_Si,upright,2,4.0,-199.343969934614,-0.031475023617833386
bridge_Si_Si,upright,3,3.25,-199.38343828381178,-0.07094337281562346
bridge_Si_Si,upright,4,2.75,-199.38081972753196,-0.06832481653579592
bridge_Si_Si,upright,5,2.25,-199.25824955433703,0.0542453566591341
bridge_Si_Si,upright,6,1.9,-198.9477188331597,0.3647760778364493
bridge_Si_Si,upright,7,1.6,-198.50496657342376,0.8075283375724034
bridge_Si_Si,upright,8,1.3,-197.88430377438573,1.4281911366104332
bridge_Si_Si,parallel,0,6.5,-199.31249491099615,7.105427357601002e-15
bridge_Si_Si,parallel,1,5.0,-199.31249491099615,7.105427357601002e-15
bridge_Si_Si,parallel,2,4.0,-199.35496254497934,-0.042467633983186204
bridge_Si_Si,parallel,3,3.25,-199.36228524910575,-0.04979033810959521
bridge_Si_Si,parallel,4,2.75,-199.27914158129312,0.03335332970303995
bridge_Si_Si,parallel,5,2.25,-198.9706257815324,0.3418691294637668
bridge_Si_Si,parallel,6,1.9,-198.62122981352937,0.6912650974667898
bridge_Si_Si,parallel,7,1.6,-198.030732096288,1.2817628147081521
bridge_Si_Si,parallel,8,1.3,-196.400316448037,2.9121784629591687
bridge_Si_Si,flipped,0,6.5,-199.31249491099615,7.105427357601002e-15
bridge_Si_Si,flipped,1,5.0,-199.31249491099615,7.105427357601002e-15
bridge_Si_Si,flipped,2,4.0,-199.44571369020008,-0.1332187792039221
bridge_Si_Si,flipped,3,3.25,-199.53684291789932,-0.22434800690316337
bridge_Si_Si,flipped,4,2.75,-199.1442672874258,0.1682276235703526
bridge_Si_Si,flipped,5,2.25,-198.12673540342254,1.1857595075736143
bridge_Si_Si,flipped,6,1.9,-196.75262150474072,2.5598734062554414
bridge_Si_Si,flipped,7,1.6,-192.88741070130484,6.425084209691313
bridge_Si_Si,flipped,8,1.3,-178.6961011685651,20.616393742431065
hollow,upright,0,6.5,-199.31249491099615,1.0658141036401503e-14
hollow,upright,1,5.0,-199.31249491099615,1.0658141036401503e-14
hollow,upright,2,4.0,-199.31524469792117,-0.0027497869250119322
hollow,upright,3,3.25,-199.40194869230095,-0.08945378130478687
hollow,upright,4,2.75,-199.42591543440554,-0.1134205234093777
hollow,upright,5,2.25,-199.47190771776172,-0.15941280676556246
hollow,upright,6,1.9,-199.52501351550637,-0.21251860451021187
hollow,upright,7,1.6,-199.5635390197466,-0.25104410875043826
hollow,upright,8,1.3,-199.45252385679913,-0.1400289458029711
hollow,parallel,0,6.5,-199.31249491099615,7.105427357601002e-15
hollow,parallel,1,5.0,-199.31249491099615,7.105427357601002e-15
hollow,parallel,2,4.0,-199.3317142292458,-0.019219318249632522
hollow,parallel,3,3.25,-199.40583179214886,-0.09333688115270178
hollow,parallel,4,2.75,-199.4036647463835,-0.09116983538734047
hollow,parallel,5,2.25,-199.44315281024623,-0.13065789925007465
hollow,parallel,6,1.9,-199.43095821405743,-0.11846330306126873
hollow,parallel,7,1.6,-199.2996365883248,0.012858322671355893
hollow,parallel,8,1.3,-199.06421894360258,0.2482759673935746
hollow,flipped,0,6.5,-199.31249491099615,7.105427357601002e-15
hollow,flipped,1,5.0,-199.31249491099615,7.105427357601002e-15
hollow,flipped,2,4.0,-199.4747023441637,-0.16220743316753072
hollow,flipped,3,3.25,-199.50194653026543,-0.18945161926927057
hollow,flipped,4,2.75,-199.18846000258256,0.12403490841359854
hollow,flipped,5,2.25,-197.8894786112212,1.4230162997749645
hollow,flipped,6,1.9,-196.61514642356676,2.6973484874294016
hollow,flipped,7,1.6,-194.35302571268753,4.959469198308632
hollow,flipped,8,1.3,-188.09376014191713,11.218734769079028
