image,height_A,energy_eV,interaction_energy_eV
0,6.5,-173.24532925477908,3.552713678800501e-15
1,5.0,-173.24532925477908,3.552713678800501e-15
2,4.0,-173.23377830051115,0.01155095426793551
3,3.25,-173.31550416580268,-0.07017491102359585
4,2.75,-173.55166089997996,-0.3063316452008813
5,2.25,-173.83796138283876,-0.5926321280596731
6,1.9,-173.91075199054126,-0.6654227357621743
7,1.6,-173.8987823576302,-0.6534531028511275
8,1.3,-173.87913705927872,-0.6338078044996358
