      Step     Time          Energy          fmax
FIRE:    0 20:11:25     -185.397036        0.412432
FIRE:    1 20:11:26     -185.398484        0.289396
FIRE:    2 20:11:26     -185.399764        0.073955
FIRE:    3 20:11:26     -185.399385        0.173324
FIRE:    4 20:11:26     -185.399457        0.159253
FIRE:    5 20:11:26     -185.399578        0.132340
FIRE:    6 20:11:26     -185.399710        0.094909
FIRE:    7 20:11:27     -185.399811        0.050130
FIRE:    8 20:11:27     -185.399851        0.001703
      Step     Time          Energy          fmax
BFGS:    0 20:22:26     -185.317451        1.570089
BFGS:    1 20:22:27     -185.347708        1.121503
BFGS:    2 20:22:27     -185.374272        0.528188
BFGS:    3 20:22:27     -185.377408        0.365418
BFGS:    4 20:22:28     -185.381242        0.354836
BFGS:    5 20:22:28     -185.399273        0.685874
BFGS:    6 20:22:28     -185.416277        0.961750
BFGS:    7 20:22:29     -185.441596        1.046347
BFGS:    8 20:22:29     -185.477460        0.810182
BFGS:    9 20:22:29     -185.508148        0.619923
BFGS:   10 20:22:30     -185.528481        0.644279
BFGS:   11 20:22:30     -185.546711        0.637149
BFGS:   12 20:22:31     -185.556075        0.587784
BFGS:   13 20:22:31     -185.565349        0.602703
BFGS:   14 20:22:31     -185.595879        0.597385
BFGS:   15 20:22:32     -185.634337        0.578726
BFGS:   16 20:22:32     -185.675538        0.533113
BFGS:   17 20:22:32     -185.715540        0.474980
BFGS:   18 20:22:33     -185.752186        0.454215
BFGS:   19 20:22:33     -185.796809        0.558179
BFGS:   20 20:22:33     -185.877426        0.841826
BFGS:   21 20:22:34     -185.991367        1.038068
BFGS:   22 20:22:34     -186.105016        0.806638
BFGS:   23 20:22:35     -186.145343        0.274396
BFGS:   24 20:22:35     -186.152852        0.324866
BFGS:   25 20:22:35     -186.158889        0.379150
BFGS:   26 20:22:36     -186.166399        0.381683
BFGS:   27 20:22:36     -186.172880        0.296234
BFGS:   28 20:22:37     -186.177626        0.196938
BFGS:   29 20:22:38     -186.184645        0.067868
BFGS:   30 20:22:38     -186.185320        0.027500
BFGS:   31 20:22:39     -186.185375        0.003926
      Step     Time          Energy          fmax
BFGS:    0 20:27:22     -185.317451        1.570089
BFGS:    1 20:27:22     -185.347708        1.121503
BFGS:    2 20:27:23     -185.374272        0.528188
BFGS:    3 20:27:23     -185.377408        0.365418
BFGS:    4 20:27:23     -185.381242        0.354836
BFGS:    5 20:27:23     -185.399273        0.685874
BFGS:    6 20:27:24     -185.416277        0.961750
BFGS:    7 20:27:24     -185.441596        1.046347
BFGS:    8 20:27:24     -185.477460        0.810182
BFGS:    9 20:27:25     -185.508148        0.619923
BFGS:   10 20:27:25     -185.528481        0.644279
BFGS:   11 20:27:25     -185.546711        0.637149
BFGS:   12 20:27:26     -185.556075        0.587784
BFGS:   13 20:27:26     -185.565349        0.602703
BFGS:   14 20:27:27     -185.595879        0.597385
BFGS:   15 20:27:27     -185.634337        0.578726
BFGS:   16 20:27:27     -185.675538        0.533113
BFGS:   17 20:27:28     -185.715540        0.474980
BFGS:   18 20:27:28     -185.752186        0.454215
BFGS:   19 20:27:29     -185.796809        0.558179
BFGS:   20 20:27:29     -185.877426        0.841826
BFGS:   21 20:27:29     -185.991367        1.038068
BFGS:   22 20:27:30     -186.105016        0.806638
BFGS:   23 20:27:30     -186.145343        0.274396
BFGS:   24 20:27:30     -186.152852        0.324866
BFGS:   25 20:27:31     -186.158889        0.379150
BFGS:   26 20:27:31     -186.166399        0.381683
BFGS:   27 20:27:31     -186.172880        0.296234
BFGS:   28 20:27:32     -186.177626        0.196938
BFGS:   29 20:27:32     -186.184645        0.067868
BFGS:   30 20:27:32     -186.185320        0.027500
BFGS:   31 20:27:33     -186.185375        0.003926
