image,height_A,energy_eV,interaction_energy_eV
0,6.5,-279.47873016159576,7.105427357601002e-15
1,5.0,-279.47873016159576,7.105427357601002e-15
2,4.0,-279.4403291720352,0.03840098956056437
3,3.25,-279.4098880129051,0.06884214869064209
4,2.75,-279.4075750469275,0.0711551146682794
5,2.25,-279.26707743392086,0.2116527276749096
6,1.9,-279.0523233731953,0.4264067884004774
7,1.6,-278.8302293984481,0.6485007631476449
8,1.3,-278.3298105775344,1.148919584061396
