image,height_A,energy_eV,interaction_energy_eV
0,6.5,-216.45921743207896,3.552713678800501e-15
1,5.0,-216.45921743207896,3.552713678800501e-15
2,4.0,-216.40459892011677,0.05461851196219314
3,3.25,-216.44502916020951,0.014188271869446822
4,2.75,-216.36198478829476,0.09723264378419927
5,2.25,-215.8303315956485,0.6288858364304737
6,1.9,-214.39458153125418,2.0646359008247863
7,1.6,-211.6649353189436,4.794282113135356
8,1.3,-205.906088571243,10.553128860835958
