image,height_A,energy_eV,interaction_energy_eV
0,6.5,-208.21619064940802,-1.7763568394002505e-14
1,5.0,-208.21619064940802,-1.7763568394002505e-14
2,4.0,-208.35956007186888,-0.14336942246088213
3,3.25,-208.56750195127785,-0.3513113018698455
4,2.75,-208.5738043348911,-0.35761368548309136
5,2.25,-208.16331705620854,0.052873593199461055
6,1.9,-207.13438681166218,1.0818038377458201
7,1.6,-205.8970056975625,2.3191849518455108
8,1.3,-204.46652863657764,3.749662012830367
