image,height_A,energy_eV,interaction_energy_eV
0,6.5,-208.21619064940802,-1.7763568394002505e-14
1,5.0,-208.21619064940802,-1.7763568394002505e-14
2,4.0,-208.3489501625651,-0.13275951315710088
3,3.25,-208.5519510063746,-0.3357603569665919
4,2.75,-208.6279732790742,-0.4117826296662095
5,2.25,-208.19213785781218,0.024052791595817524
6,1.9,-207.31183161400662,0.9043590354013809
7,1.6,-206.13359207606283,2.0825985733451766
8,1.3,-202.98816905430417,5.2280215951038365
