image,height_A,energy_eV,interaction_energy_eV
0,6.5,-186.84483600269022,-3.108624468950438e-14
1,5.0,-186.84483600269022,-3.108624468950438e-14
2,4.0,-186.81283023203778,0.03200577065240129
3,3.25,-186.73652041346952,0.10831558922066353
4,2.75,-186.66411715649306,0.18071884619712097
5,2.25,-186.5867716548934,0.258064347796787
6,1.9,-186.48945125815962,0.3553847445305651
7,1.6,-186.34835565218097,0.4964803505092137
8,1.3,-186.07369633984428,0.7711396628459086
