image,height_A,energy_eV,interaction_energy_eV
0,6.5,-194.37464166994567,-1.0658141036401503e-14
1,5.0,-194.37464166994567,-1.0658141036401503e-14
2,4.0,-194.374880218319,-0.00023854837332848433
3,3.25,-194.3814835640777,-0.006841894132048054
4,2.75,-194.4890009677087,-0.11435929776304121
5,2.25,-194.67777240567563,-0.30313073572996174
6,1.9,-194.78594213400828,-0.41130046406261656
7,1.6,-194.8372199666943,-0.46257829674864226
8,1.3,-194.7858504756751,-0.41120880572942653
