image,height_A,energy_eV,interaction_energy_eV
0,6.5,-216.97446351882587,-2.6645352591003757e-15
1,5.0,-216.97446351882587,-2.6645352591003757e-15
2,4.0,-216.93857498468248,0.035888534143393436
3,3.25,-216.90577383546537,0.06868968336050063
4,2.75,-216.82841377945067,0.14604973937519805
5,2.25,-216.65061876415956,0.32384475466630835
6,1.9,-216.1042273099073,0.8702362089185813
7,1.6,-215.6213588682541,1.3531046505717628
8,1.3,-214.85672797280847,2.117735546017397
