optimization_step,energy_eV,energy_relative_to_start_eV
151,-234.28505867723004,-0.25461962129446647
152,-234.28580420902586,-0.2553651530902812
153,-234.28670832051796,-0.25626926458238586
154,-234.28779089937154,-0.25735184343596984
155,-234.2888280538461,-0.2583889979105152
156,-234.2859920011876,-0.25555294525202044
157,-234.28952545359687,-0.25908639766129227
158,-234.29022219920284,-0.2597831432672706
159,-234.2906566956026,-0.26021763966701883
160,-234.29035984510557,-0.25992078916999617
161,-234.29042851868695,-0.2599894627513777
162,-234.29053976110782,-0.26010070517224904
163,-234.29065186939687,-0.260212813461294
164,-234.29072453881514,-0.2602854828795671
165,-234.29073792822743,-0.26029887229185533
166,-234.2907390777005,-0.2603000217649196
167,-234.2907413232511,-0.26030226731552375
168,-234.2907445639209,-0.26030550798532204
169,-234.2907486627044,-0.2603096067688284
170,-234.29075346303387,-0.2603144070982921
171,-234.29075880886268,-0.26031975292710285
172,-234.29076456622488,-0.26032551028930584
173,-234.2907713018496,-0.2603322459140145
174,-234.29077913307106,-0.26034007713548135
175,-234.29078830543625,-0.2603492495006776
176,-234.29079929016422,-0.2603602342286422
177,-234.29081285463178,-0.26037379869620736
178,-234.29083003520208,-0.26039097926650356
179,-234.29085195817646,-0.260412902240887
180,-234.29087954264384,-0.26044048670826214
181,-234.29091330922807,-0.2604742532925002
182,-234.29095372766932,-0.26051467173374476
183,-234.29100227003096,-0.2605632140953844
184,-234.2910620551752,-0.2606229992396152
185,-234.29113642111724,-0.2606973651816702
186,-234.29122697255406,-0.260787916618483
187,-234.29133599878884,-0.2608969428532646
188,-234.29147004631204,-0.2610309903764687
189,-234.29163409655206,-0.26119504061648513
190,-234.29183247477494,-0.2613934188393614
191,-234.29207620521896,-0.26163714928338777
192,-234.29237152828262,-0.2619324723470413
193,-234.2927333921242,-0.2622943361886314
194,-234.29317372442557,-0.2627346684899976
195,-234.2937102487511,-0.26327119281552314
196,-234.29436155199124,-0.2639224960556703
197,-234.29513181909527,-0.2646927631597009
198,-234.2959065774262,-0.2654675214906206
199,-234.29567893515048,-0.2652398792149029
200,-234.29722943262948,-0.2667903766939048
201,-234.29724483686624,-0.2668057809306674
202,-234.29726770396968,-0.26682864803410666
203,-234.29729098226915,-0.26685192633357246
204,-234.29731688269646,-0.26687782676089
205,-234.29735312624302,-0.2669140703074504
206,-234.2974021630601,-0.26696310712452487
207,-234.2974586319301,-0.2670195759945386
208,-234.29752392878294,-0.26708487284736293
209,-234.29760465472788,-0.26716559879230317
210,-234.29771261586677,-0.2672735599311977
211,-234.29784554946764,-0.26740649353206436
212,-234.298006086817,-0.2675670308814233
213,-234.29821315599372,-0.2677741000581477
214,-234.29846275263236,-0.26802369669678683
215,-234.29877870496404,-0.2683396490284622
216,-234.2991625286669,-0.2687234727313239
217,-234.29964090501676,-0.2692018490811847
218,-234.30023206106733,-0.26979300513175986
219,-234.30096259201065,-0.27052353607507484
220,-234.30186400611,-0.2714249501744348
221,-234.3028775889128,-0.272438532977219
222,-234.3027565448511,-0.2723174889155189
223,-234.30429041410991,-0.2738513581743405
224,-234.30433332311895,-0.2738942671833797
225,-234.30438254387133,-0.2739434879357532
226,-234.30440844747858,-0.27396939154300526
227,-234.30442759443673,-0.27398853850115756
228,-234.30447394121558,-0.2740348852800025
229,-234.3045507328374,-0.274111676901839
230,-234.30463163328324,-0.27419257734766234
231,-234.30470663192762,-0.27426757599204166
232,-234.30480193583702,-0.2743628799014459
233,-234.30494844475112,-0.2745093888155452
234,-234.30511391313877,-0.27467485720319473
235,-234.30530620791495,-0.27486715197937883
236,-234.30557354868785,-0.2751344927522723
237,-234.30587198075972,-0.2754329248241447
238,-234.30627339030622,-0.27583433437064286
239,-234.30673921639368,-0.27630016045810635
240,-234.3073274489571,-0.27688839302152246
241,-234.30805785770661,-0.27761880177104103
242,-234.30894746655554,-0.27850841061996334
243,-234.30998539750402,-0.27954634156844804
244,-234.310595565717,-0.2801565097814205
245,-234.31142287659196,-0.28098382065638816
246,-234.3114358042339,-0.2809967482983211
247,-234.31145897138168,-0.2810199154461088
248,-234.3114899820659,-0.28105092613031957
249,-234.3115294815674,-0.28109042563181674
250,-234.31158008523596,-0.281141029300386
251,-234.31164274724148,-0.2812036913059046
252,-234.31171562328115,-0.2812765673455715
253,-234.31180616778192,-0.2813671118463503
254,-234.31192015909295,-0.2814811031573754
255,-234.31206589051726,-0.2816268345816866
256,-234.31224759727593,-0.2818085413403537
257,-234.31247288286977,-0.282033826934196
258,-234.3127559742814,-0.2823169183458276
259,-234.31310507005094,-0.28266601411536385
260,-234.3135405486351,-0.28310149269952944
261,-234.31407773760878,-0.28363868167321016
262,-234.31474312451996,-0.2843040685843903
263,-234.31556575151774,-0.2851266955821643
264,-234.31658022422818,-0.28614116829260183
265,-234.31780954190367,-0.287370485968097
266,-234.31902412700782,-0.28858507107224796
267,-234.3175941774956,-0.2871551215600334
268,-234.32105036067122,-0.29061130473564845
269,-234.32112761262835,-0.29068855669277127
270,-234.3212123378196,-0.2907732818840145
271,-234.32124577023006,-0.2908067142944901
272,-234.32125099279494,-0.29081193685937023
273,-234.32126086265407,-0.29082180671849756
274,-234.32127441023317,-0.29083535429759877
275,-234.3212905950378,-0.2908515391022206
276,-234.32130868061176,-0.2908696246761906
277,-234.32132851790232,-0.29088946196674215
278,-234.3213505787994,-0.29091152286383704
279,-234.32137856211904,-0.290939506183463
280,-234.32141490080033,-0.2909758448647608
281,-234.3214620313246,-0.2910229753890121
282,-234.32152160777923,-0.29108255184365817
283,-234.32159448936767,-0.2911554334320954
284,-234.3216826169675,-0.2912435610319335
285,-234.3217914404055,-0.29135238446991707
286,-234.32192821283263,-0.29148915689705746
287,-234.32209691764962,-0.29165786171404307
288,-234.32230157940143,-0.29186252346585206
289,-234.32255483291254,-0.29211577697697066
290,-234.32286657968285,-0.29242752374727843
291,-234.3232464730134,-0.29280741707782454
292,-234.32371531338862,-0.2932762574530443
293,-234.32428710070377,-0.2938480447681968
294,-234.3249893775199,-0.2945503215843246
295,-234.32585035025744,-0.2954112943218661
296,-234.3269051522961,-0.29646609636051835
297,-234.32819407283398,-0.29775501689840667
298,-234.32971023755255,-0.2992711816169731
299,-234.33093691970896,-0.30049786377338705
300,-234.32643671038323,-0.29599765444766035
301,-234.33347150757288,-0.3030324516373071
302,-234.3336952504289,-0.303256194493315
303,-234.33390912483503,-0.3034700688994576
304,-234.33391911018663,-0.30348005425105384
305,-234.33393098752862,-0.3034919315930438
306,-234.3339523071392,-0.3035132512036398
307,-234.3339789652174,-0.30353990928182384
308,-234.33400654787806,-0.3035674919424878
309,-234.3340319588985,-0.30359290296291874
310,-234.33405478893775,-0.30361573300217515
311,-234.3340774683919,-0.30363841245633694
312,-234.33410682034145,-0.30366776440587273
313,-234.33414855514013,-0.30370949920455814
314,-234.33420694413576,-0.3037678882001842
315,-234.33428187768692,-0.3038428217513456
316,-234.33436901679113,-0.30392996085555524
317,-234.33446750981602,-0.3040284538804485
318,-234.33458910157623,-0.30415004564065384
319,-234.33474877676503,-0.3043097208294512
320,-234.33494466286203,-0.3045056069264547
321,-234.33517323631878,-0.3047341803832069
322,-234.33546133207346,-0.30502227613789046
323,-234.33581639495122,-0.30537733901564934
324,-234.3362411724023,-0.3058021164667366
325,-234.33677266802442,-0.30633361208884935
326,-234.33741124878026,-0.30697219284468247
327,-234.33819716313468,-0.30775810719910623
328,-234.3391585274449,-0.30871947150933465
329,-234.34032936081246,-0.3098903048768875
330,-234.3417415387994,-0.3113024828638231
331,-234.3432808720816,-0.3128418161460331
332,-234.34382193802986,-0.3133828820942881
333,-234.34552802420302,-0.31508896826744603
334,-234.34554318713856,-0.3151041312029861
335,-234.3455717229985,-0.315132667062926
336,-234.34561194925317,-0.31517289331759457
337,-234.3456641225976,-0.31522506666203753
338,-234.34572994782764,-0.3152908918920616
339,-234.34581026525797,-0.31537120932239304
340,-234.34590400879728,-0.31546495286170284
341,-234.3460218414291,-0.31558278549351826
342,-234.34617001758892,-0.3157309616533439
343,-234.34635761365308,-0.31591855771750943
344,-234.34659211230968,-0.3161530563741053
345,-234.34688281713392,-0.31644376119834305
346,-234.3472452271892,-0.3168061712536314
347,-234.34769230810662,-0.3172532521710423
348,-234.34824525552312,-0.31780619958755096
349,-234.34892452616214,-0.3184854702265625
350,-234.34975936898547,-0.31932031304990005
351,-234.35078215367213,-0.3203430977365542
352,-234.3520324000533,-0.3215933441177299
353,-234.35355595921908,-0.3231169032835055
354,-234.35537312317848,-0.3249340672429071
355,-234.35682929123925,-0.32639023530367695
356,-234.34752022005824,-0.3170811641226692
357,-234.35818910622447,-0.32775005028889836
358,-234.3593101731302,-0.32887111719463746
359,-234.3601725480193,-0.3297334920837329
360,-234.35979374898506,-0.3293546930494813
361,-234.35987455479483,-0.3294354988592545
362,-234.36001015522538,-0.329571099289808
363,-234.3601575245583,-0.3297184686227297
364,-234.36027158991635,-0.3298325339807775
365,-234.36032244582975,-0.329883389894178
366,-234.36031566868223,-0.32987661274665925
367,-234.36031838685233,-0.3298793309167536
368,-234.36032367812487,-0.32988462218929726
369,-234.36033126542554,-0.32989220948996945
370,-234.36034076543933,-0.3299017095037584
371,-234.360351725815,-0.3299126698794339
372,-234.36036367164184,-0.3299246157062612
373,-234.36037615817173,-0.32993710223615835
374,-234.3603901606033,-0.32995110466771393
375,-234.3604055092856,-0.32996645335003905
376,-234.3604222086347,-0.32998315269912837
377,-234.36044074995044,-0.330001694014868
378,-234.36046243505018,-0.330023379114607
379,-234.36048948508318,-0.3300504291476045
380,-234.36052472105297,-0.33008566511739446
381,-234.3605707470732,-0.3301316911376375
382,-234.36062887881087,-0.3301898228752975
383,-234.36069870187737,-0.33025964594179413
384,-234.36077980407123,-0.3303407481356544
385,-234.36087575648025,-0.33043670054468066
386,-234.3609952013606,-0.330556145425021
387,-234.36114517180727,-0.33070611587169196
388,-234.36132527454072,-0.3308862186051442
389,-234.36153915812787,-0.3311001021922948
390,-234.3618041122993,-0.3313650563637225
391,-234.3621262846666,-0.3316872287310275
392,-234.36251202005923,-0.33207296412365395
393,-234.36298676725892,-0.33254771132334326
394,-234.36355502341308,-0.3331159674775108
395,-234.36424926027524,-0.33381020433967024
396,-234.36508594183425,-0.3346468858986782
397,-234.36609250732442,-0.3356534513888505
398,-234.36729129743367,-0.336852241498093
399,-234.36865480446562,-0.33821574853004677
400,-234.36986852157906,-0.33942946564349086
