      Step     Time          Energy          fmax
BFGS:    0 02:38:50     -227.797882        0.031746
BFGS:    1 02:38:50     -227.797922        0.032616
BFGS:    2 02:38:51     -227.800894        0.302981
BFGS:    3 02:38:51     -227.803838        0.534816
BFGS:    4 02:38:51     -227.807108        0.666280
BFGS:    5 02:38:52     -227.811485        0.715964
BFGS:    6 02:38:52     -227.817108        0.705240
BFGS:    7 02:38:52     -227.823665        0.658370
BFGS:    8 02:38:53     -227.830758        0.602043
BFGS:    9 02:38:53     -227.838184        0.538300
BFGS:   10 02:38:53     -227.845657        0.476038
BFGS:   11 02:38:54     -227.853209        0.395897
BFGS:   12 02:38:54     -227.859825        0.366960
BFGS:   13 02:38:55     -227.867383        0.236236
BFGS:   14 02:38:55     -227.871777        0.250082
BFGS:   15 02:38:56     -227.875781        0.293000
BFGS:   16 02:38:56     -227.880401        0.317781
BFGS:   17 02:38:57     -227.885887        0.342210
BFGS:   18 02:38:57     -227.892195        0.389801
BFGS:   19 02:38:58     -227.898688        0.495467
BFGS:   20 02:38:58     -227.905077        0.662670
BFGS:   21 02:38:58     -227.911104        0.876338
BFGS:   22 02:38:59     -227.917183        1.105914
BFGS:   23 02:38:59     -227.925055        1.308861
BFGS:   24 02:39:00     -227.937237        1.444899
BFGS:   25 02:39:00     -227.955817        1.498115
BFGS:   26 02:39:01     -227.981728        1.432269
BFGS:   27 02:39:02     -228.012699        1.208201
BFGS:   28 02:39:02     -228.042815        0.898584
BFGS:   29 02:39:03     -228.069830        0.607695
BFGS:   30 02:39:03     -228.096024        0.658365
BFGS:   31 02:39:03     -228.123410        0.721571
BFGS:   32 02:39:04     -228.154206        0.781462
BFGS:   33 02:39:04     -228.186459        0.829236
BFGS:   34 02:39:04     -228.223133        0.846213
BFGS:   35 02:39:05     -228.245381        0.894951
BFGS:   36 02:39:05     -228.280405        0.889008
BFGS:   37 02:39:05     -228.317994        0.878281
BFGS:   38 02:39:05     -228.360891        0.848646
BFGS:   39 02:39:06     -228.405852        0.820621
BFGS:   40 02:39:06     -228.454193        0.798961
BFGS:   41 02:39:06     -228.504473        0.806400
BFGS:   42 02:39:07     -228.557782        0.737277
BFGS:   43 02:39:07     -228.604027        0.568832
BFGS:   44 02:39:07     -228.630991        0.445044
BFGS:   45 02:39:08     -228.652350        0.457822
BFGS:   46 02:39:08     -228.672291        0.268971
BFGS:   47 02:39:08     -228.681578        0.269493
BFGS:   48 02:39:08     -228.689319        0.243143
BFGS:   49 02:39:09     -228.698956        0.298146
BFGS:   50 02:39:09     -228.708827        0.228821
BFGS:   51 02:39:09     -228.719053        0.264425
BFGS:   52 02:39:10     -228.729692        0.196290
BFGS:   53 02:39:10     -228.737552        0.184960
BFGS:   54 02:39:10     -228.745572        0.208594
BFGS:   55 02:39:11     -228.751258        0.262662
BFGS:   56 02:39:11     -228.756952        0.279872
BFGS:   57 02:39:12     -228.763391        0.206103
BFGS:   58 02:39:12     -228.769358        0.214312
BFGS:   59 02:39:12     -228.774374        0.191735
BFGS:   60 02:39:13     -228.778648        0.141007
BFGS:   61 02:39:13     -228.782156        0.171400
BFGS:   62 02:39:13     -228.784618        0.110800
BFGS:   63 02:39:14     -228.786458        0.130950
BFGS:   64 02:39:14     -228.788244        0.128119
BFGS:   65 02:39:14     -228.790765        0.128390
BFGS:   66 02:39:15     -228.793428        0.132557
BFGS:   67 02:39:15     -228.795479        0.109888
BFGS:   68 02:39:15     -228.797376        0.120832
BFGS:   69 02:39:16     -228.799593        0.102698
BFGS:   70 02:39:16     -228.802520        0.124220
BFGS:   71 02:39:16     -228.805832        0.127305
BFGS:   72 02:39:17     -228.808802        0.112581
BFGS:   73 02:39:17     -228.811300        0.102836
BFGS:   74 02:39:17     -228.813482        0.127468
BFGS:   75 02:39:18     -228.815696        0.161714
BFGS:   76 02:39:18     -228.818384        0.193063
BFGS:   77 02:39:18     -228.821515        0.146344
BFGS:   78 02:39:19     -228.824522        0.160691
BFGS:   79 02:39:19     -228.827216        0.174606
BFGS:   80 02:39:19     -228.828763        0.116363
BFGS:   81 02:39:19     -228.830406        0.093554
BFGS:   82 02:39:20     -228.832328        0.137235
BFGS:   83 02:39:20     -228.834027        0.137900
BFGS:   84 02:39:20     -228.836034        0.123483
BFGS:   85 02:39:21     -228.837578        0.092672
BFGS:   86 02:39:21     -228.838629        0.069594
BFGS:   87 02:39:21     -228.839300        0.051292
BFGS:   88 02:39:22     -228.839862        0.062549
BFGS:   89 02:39:22     -228.840336        0.053917
BFGS:   90 02:39:22     -228.840674        0.032459
BFGS:   91 02:39:23     -228.840898        0.025871
BFGS:   92 02:39:23     -228.841070        0.030248
BFGS:   93 02:39:23     -228.841216        0.026561
BFGS:   94 02:39:24     -228.841336        0.026936
BFGS:   95 02:39:24     -228.841432        0.030176
BFGS:   96 02:39:24     -228.841521        0.026432
BFGS:   97 02:39:25     -228.841625        0.029250
BFGS:   98 02:39:25     -228.841741        0.034315
BFGS:   99 02:39:26     -228.841847        0.030785
BFGS:  100 02:39:26     -228.841923        0.016388
