image,height_A,energy_eV,interaction_energy_eV
0,6.5,-187.83852526514107,-1.5987211554602254e-14
1,5.0,-187.83852526514107,-1.5987211554602254e-14
2,4.0,-187.84063857501323,-0.00211330987217373
3,3.25,-187.84711537870646,-0.008590113565405844
4,2.75,-187.85503718191228,-0.016511916771223767
5,2.25,-187.91375342422086,-0.07522815907980096
6,1.9,-188.02554472267153,-0.18701945753046978
7,1.6,-188.11017281723514,-0.2716475520940822
8,1.3,-188.12567148415954,-0.28714621901848325
