image,height_A,energy_eV,interaction_energy_eV
0,6.5,-213.87060833022633,3.2862601528904634e-14
1,5.0,-213.87060833022633,3.2862601528904634e-14
2,4.0,-213.75272457088772,0.11788375933864348
3,3.25,-213.7293048119693,0.14130351825705123
4,2.75,-213.91968736522654,-0.04907903500017152
5,2.25,-213.54211254565774,0.32849578456862094
6,1.9,-212.27744895189886,1.5931593783275035
7,1.6,-209.8178972671011,4.052711063125263
8,1.3,-203.07692918791815,10.79367914230821
