site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_N,flipped,0,6.5,-216.45921743207896,3.552713678800501e-15
atop_N,flipped,1,5.0,-216.45921743207896,3.552713678800501e-15
atop_N,flipped,2,4.0,-216.35720601932434,0.10201141275462433
atop_N,flipped,3,3.25,-216.40540180080046,0.053815631278499865
atop_N,flipped,4,2.75,-216.32522471435232,0.13399271772664534
atop_N,flipped,5,2.25,-216.17813546923003,0.2810819628489334
atop_N,flipped,6,1.9,-216.08093078255632,0.37828664952263935
atop_N,flipped,7,1.6,-216.06000372866743,0.3992137034115366
atop_N,flipped,8,1.3,-215.59204848332269,0.8671689487562766
bridge_Si_N,upright,0,6.5,-216.45921743207896,3.552713678800501e-15
bridge_Si_N,upright,1,5.0,-216.45921743207896,3.552713678800501e-15
bridge_Si_N,upright,2,4.0,-216.40459892011677,0.05461851196219314
bridge_Si_N,upright,3,3.25,-216.44502916020951,0.014188271869446822
bridge_Si_N,upright,4,2.75,-216.36198478829476,0.09723264378419927
bridge_Si_N,upright,5,2.25,-215.8303315956485,0.6288858364304737
bridge_Si_N,upright,6,1.9,-214.39458153125418,2.0646359008247863
bridge_Si_N,upright,7,1.6,-211.6649353189436,4.794282113135356
bridge_Si_N,upright,8,1.3,-205.906088571243,10.553128860835958
bridge_Si_N,parallel,0,6.5,-216.45921743207896,5.329070518200751e-15
bridge_Si_N,parallel,1,5.0,-216.45921743207896,5.329070518200751e-15
bridge_Si_N,parallel,2,4.0,-216.29165749350426,0.16755993857470308
bridge_Si_N,parallel,3,3.25,-216.1447719136126,0.3144455184663624
bridge_Si_N,parallel,4,2.75,-216.12752404594,0.33169338613897104
bridge_Si_N,parallel,5,2.25,-214.9611234787493,1.498093953329663
bridge_Si_N,parallel,6,1.9,-212.9987423851245,3.4604750469544623
bridge_Si_N,parallel,7,1.6,-211.2735141680248,5.18570326405416
bridge_Si_N,parallel,8,1.3,-206.31749552084517,10.141721911233793
bridge_Si_N,flipped,0,6.5,-216.45921743207896,3.552713678800501e-15
bridge_Si_N,flipped,1,5.0,-216.45921743207896,3.552713678800501e-15
bridge_Si_N,flipped,2,4.0,-216.40142590078779,0.05779153129117631
bridge_Si_N,flipped,3,3.25,-216.3962452579267,0.06297217415226797
bridge_Si_N,flipped,4,2.75,-216.35193349601047,0.1072839360684874
bridge_Si_N,flipped,5,2.25,-216.21678155527508,0.242435876803885
bridge_Si_N,flipped,6,1.9,-216.10184054055043,0.3573768915285349
bridge_Si_N,flipped,7,1.6,-215.99510754544252,0.4641098866364395
bridge_Si_N,flipped,8,1.3,-215.4265595805408,1.0326578515381506
