recipe_id,energy_ev,dose_s,ion_s,temperature_k,epc_nm,data_origin
77,51.30742670322209,4.011526299807591,2.382660344400468,311.93972139772757,0.14200239484272914,synthetic_uncalibrated_model
78,12.814309023867544,1.327591252502506,3.4018615980158216,480.53086699866594,0.0,synthetic_uncalibrated_model
79,73.81051213455633,2.3269852676703904,2.52928460000023,280.087900438458,0.1572213370344555,synthetic_uncalibrated_model
80,46.89148764327543,4.180176784945544,4.602052100706815,423.4547214549797,0.1436711674371831,synthetic_uncalibrated_model
81,60.88181530042376,5.048044802271058,4.3035475641805645,493.928133588012,0.13772888063710131,synthetic_uncalibrated_model
82,82.27501563681447,1.1929678271587774,0.5731572682997601,305.4333671055652,0.0810408920112135,synthetic_uncalibrated_model
83,35.74954811758147,5.637669980444353,1.200160884843132,454.25653482094356,0.09060399190325197,synthetic_uncalibrated_model
84,75.99153797969106,2.2790490452593644,5.304699140694853,450.2663534297333,0.21168173936653534,synthetic_uncalibrated_model
85,72.64312754645928,5.725332863665128,0.9388654950085775,380.38585905482347,0.1370020650125049,synthetic_uncalibrated_model
86,28.38653868051944,1.5844439253906235,0.6556128150732636,432.5332473605889,0.045895008440724167,synthetic_uncalibrated_model
87,43.12377772573862,3.690931326049766,5.925504862264513,403.4555930710905,0.13609163695021675,synthetic_uncalibrated_model
88,53.101399984569085,1.3642395309937523,3.4894584968547715,377.0704766358368,0.11267478671009168,synthetic_uncalibrated_model
89,77.53958212382375,0.24753481384827195,2.05934606271957,361.469448772383,0.06790146998843721,synthetic_uncalibrated_model
90,56.17847593723704,3.643699779905027,4.012571007509292,388.13050013577833,0.16379144219561836,synthetic_uncalibrated_model
91,22.492825162277775,2.0627360236354435,0.47915237222471196,290.87757100837587,0.027840689106348196,synthetic_uncalibrated_model
92,55.24719367611016,4.114840916957554,2.4617270338459623,492.6600180703106,0.10421992713677808,synthetic_uncalibrated_model
93,8.078466238198246,0.6847250321624597,3.688047588071192,472.2459973284431,0.0,synthetic_uncalibrated_model
94,79.41741535635205,0.77122161078537,4.1385813519188535,466.0896026882108,0.1474629032889666,synthetic_uncalibrated_model
95,13.929653042605496,2.592006047481665,1.5390329780151142,408.08233356166096,0.0,synthetic_uncalibrated_model
96,24.00788628714164,0.10061620222614454,0.15910323912170707,476.0213841781184,0.0022830641523725395,synthetic_uncalibrated_model
97,16.210385319816808,4.624076963224799,1.0846973756597804,358.85294711536153,0.012638308814201887,synthetic_uncalibrated_model
98,33.82810992189544,0.9902502456709208,4.524432923072323,366.8753910030845,0.06861577559916571,synthetic_uncalibrated_model
99,52.26438313709619,0.6395107949255459,1.2312075493545982,327.3647725941021,0.05712039468193553,synthetic_uncalibrated_model
100,11.440126341620221,3.7451655688785803,4.442893478054328,470.59117616860044,0.0,synthetic_uncalibrated_model
101,71.40821917252974,4.991505623879565,2.8986323454422047,295.74908400370776,0.182215093667067,synthetic_uncalibrated_model
102,71.33558077961666,5.493010016329703,1.3599410941950894,464.5075976295083,0.1299231684249994,synthetic_uncalibrated_model
103,89.27587920473711,0.4734961167696088,0.651788304149169,325.9923267752418,0.05427123842732867,synthetic_uncalibrated_model
104,59.358149536022154,1.5391958527337184,4.700239023901905,283.59109054711877,0.14687134252522238,synthetic_uncalibrated_model
105,8.548571341071588,1.8038018750631355,0.8372497185831302,484.44246295513153,0.0,synthetic_uncalibrated_model
106,57.058565311718304,2.367744197780699,3.4538479559242066,385.102578551226,0.1453283912939678,synthetic_uncalibrated_model
107,31.524494414741977,3.5201118223712045,4.2517656793904965,435.07918868903937,0.11475953589743315,synthetic_uncalibrated_model
108,53.677029166889184,4.901218099296353,1.7575242760365024,468.7156869972016,0.11650808364226656,synthetic_uncalibrated_model
109,5.581105369211096,2.565806774670792,4.5367452347098425,447.3546671421343,0.0,synthetic_uncalibrated_model
110,59.551983254064346,2.8123769011296686,2.416919809043614,374.19945993756903,0.14337223711920533,synthetic_uncalibrated_model
111,76.53894926670303,2.09540283035969,3.235287435696076,344.2614094272269,0.17207678399048754,synthetic_uncalibrated_model
112,40.15912088457609,4.081748258417403,2.633204154263102,457.2303745585883,0.1081760287923677,synthetic_uncalibrated_model
113,25.77879567005037,5.899832388328963,5.212178484887791,370.7783022628619,0.1301499304634084,synthetic_uncalibrated_model
114,40.872638201077294,4.3194882203866785,5.410733768787388,498.90617316200223,0.07493789976443682,synthetic_uncalibrated_model
115,45.12769439260559,1.8909666523240332,1.8540504353438068,382.60706735036536,0.10229369403658412,synthetic_uncalibrated_model
116,24.538035442627805,1.4044634525540978,3.0661681592504118,323.07085335833585,0.0779730806892292,synthetic_uncalibrated_model
117,42.08892723325621,5.607818115962211,3.7227827898017933,375.4350224962017,0.13716549441247017,synthetic_uncalibrated_model
118,67.34270711150931,2.0297565765761774,0.2715574553116452,300.10128896228605,0.06258134158728279,synthetic_uncalibrated_model
119,32.60647052216473,3.390587292753781,2.974653814119002,452.88595002149356,0.10406689527413454,synthetic_uncalibrated_model
120,34.611354966395005,3.0860624350975625,0.9947577588623973,303.5175859336735,0.08675862941204127,synthetic_uncalibrated_model
121,25.56199151630019,0.8182143729646447,5.747676697007562,401.643512257774,0.05876742838027191,synthetic_uncalibrated_model
122,66.3776646537861,0.9036089514644661,5.322329586964444,287.4800885462167,0.1510596838616457,synthetic_uncalibrated_model
123,17.847993673404005,5.80104950393936,3.8894855460178355,349.52490809068803,0.07455733394731778,synthetic_uncalibrated_model
124,35.260386354763355,3.9430197372066234,3.033375950990184,449.2749794233321,0.11063907620480318,synthetic_uncalibrated_model
125,54.31546887874228,0.5661736169400791,1.624732519812175,433.8218809098415,0.05743980245817776,synthetic_uncalibrated_model
126,80.3576298066176,1.0310997232538543,3.219880788427416,459.0294990647194,0.13934774735050826,synthetic_uncalibrated_model
127,26.585921562859525,5.395440979112671,5.259178523689606,391.99032416852594,0.12897455077580344,synthetic_uncalibrated_model
