image,height_A,energy_eV,interaction_energy_eV
0,6.5,-216.97446351882587,-2.6645352591003757e-15
1,5.0,-216.97446351882587,-2.6645352591003757e-15
2,4.0,-216.9512219005003,0.02324161832558236
3,3.25,-216.9261952268253,0.0482682920005546
4,2.75,-216.84854212828293,0.12592139054293927
5,2.25,-216.42592204406577,0.5485414747600972
6,1.9,-215.9367753707839,1.037688148041977
7,1.6,-216.1169124212508,0.8575510975750804
8,1.3,-215.62264009516656,1.351823423659309
