image,height_A,energy_eV,interaction_energy_eV
0,6.5,-170.65672015292648,4.440892098500626e-15
1,5.0,-170.65672015292648,4.440892098500626e-15
2,4.0,-170.5487933093493,0.10792684357719384
3,3.25,-170.86562563625768,-0.20890548333118897
4,2.75,-171.48643935488184,-0.8297192019553519
5,2.25,-171.7444399039708,-1.0877197510443137
6,1.9,-172.23535949426105,-1.5786393413345605
7,1.6,-170.86231883716331,-0.20559868423682826
8,1.3,-165.8971201246286,4.7596000282978865
