image,height_A,energy_eV,interaction_energy_eV
0,6.5,-268.8415768707892,2.220446049250313e-14
1,5.0,-268.8415768707892,2.220446049250313e-14
2,4.0,-268.8260806682167,0.015496202572500728
3,3.25,-268.85273471989575,-0.011157849106530726
4,2.75,-268.8878948814189,-0.04631801062968233
5,2.25,-268.96807112735127,-0.12649425656204638
6,1.9,-268.96665530518493,-0.12507843439570987
7,1.6,-269.0402889834265,-0.19871211263725908
8,1.3,-269.2546949410504,-0.4131180702611692
