image,height_A,energy_eV,interaction_energy_eV
0,6.5,-181.29038100878148,-1.0658141036401503e-14
1,5.0,-181.29038100878148,-1.0658141036401503e-14
2,4.0,-181.30842177265845,-0.018040763876978616
3,3.25,-181.46104725830372,-0.1706662495222524
4,2.75,-181.61578229714746,-0.3254012883659918
5,2.25,-181.84040679806213,-0.5500257892806637
6,1.9,-182.00009031128593,-0.7097093025044607
7,1.6,-182.044266615237,-0.7538856064555368
8,1.3,-181.87998179253566,-0.5896007837541895
