site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_Si,upright,0,6.5,-208.21619064940802,-1.7763568394002505e-14
atop_Si,upright,1,5.0,-208.21619064940802,-1.7763568394002505e-14
atop_Si,upright,2,4.0,-208.30028689750205,-0.08409624809404548
atop_Si,upright,3,3.25,-208.35614874788524,-0.1399580984772406
atop_Si,upright,4,2.75,-208.26578369209398,-0.04959304268597364
atop_Si,upright,5,2.25,-207.78382850616512,0.43236214324288014
atop_Si,upright,6,1.9,-207.22002307654864,0.9961675728593598
atop_Si,upright,7,1.6,-206.7157233496673,1.5004672997407162
atop_Si,upright,8,1.3,-202.0540228399556,6.162167809452409
atop_Si,parallel,0,6.5,-208.21619064940802,-1.7763568394002505e-14
atop_Si,parallel,1,5.0,-208.21619064940802,-1.7763568394002505e-14
atop_Si,parallel,2,4.0,-208.2891283166449,-0.07293766723690354
atop_Si,parallel,3,3.25,-208.33577212634754,-0.11958147693953336
atop_Si,parallel,4,2.75,-208.323283530378,-0.10709288097000425
atop_Si,parallel,5,2.25,-207.9606808288948,0.2555098205132076
atop_Si,parallel,6,1.9,-207.4323471015658,0.7838435478422063
atop_Si,parallel,7,1.6,-207.07172203363177,1.1444686157762298
atop_Si,parallel,8,1.3,-204.70003945591864,3.5161511934893603
atop_Si,flipped,0,6.5,-208.21619064940802,-1.7763568394002505e-14
atop_Si,flipped,1,5.0,-208.21619064940802,-1.7763568394002505e-14
atop_Si,flipped,2,4.0,-208.3489501625651,-0.13275951315710088
atop_Si,flipped,3,3.25,-208.5519510063746,-0.3357603569665919
atop_Si,flipped,4,2.75,-208.6279732790742,-0.4117826296662095
atop_Si,flipped,5,2.25,-208.19213785781218,0.024052791595817524
atop_Si,flipped,6,1.9,-207.31183161400662,0.9043590354013809
atop_Si,flipped,7,1.6,-206.13359207606283,2.0825985733451766
atop_Si,flipped,8,1.3,-202.98816905430417,5.2280215951038365
bridge_Si_Si,upright,0,6.5,-208.21619064940802,-1.7763568394002505e-14
bridge_Si_Si,upright,1,5.0,-208.21619064940802,-1.7763568394002505e-14
bridge_Si_Si,upright,2,4.0,-208.26152494337063,-0.04533429396262889
bridge_Si_Si,upright,3,3.25,-208.4020311824786,-0.18584053307059278
bridge_Si_Si,upright,4,2.75,-208.45445408461,-0.2382634352020041
bridge_Si_Si,upright,5,2.25,-208.48355349730394,-0.2673628478959422
bridge_Si_Si,upright,6,1.9,-208.40189827659842,-0.18570762719041412
bridge_Si_Si,upright,7,1.6,-208.18248273409162,0.03370791531638062
bridge_Si_Si,upright,8,1.3,-207.88287965337452,0.3333109960334859
bridge_Si_Si,parallel,0,6.5,-208.21619064940802,-1.7763568394002505e-14
bridge_Si_Si,parallel,1,5.0,-208.21619064940802,-1.7763568394002505e-14
bridge_Si_Si,parallel,2,4.0,-208.26925143707095,-0.05306078766294675
bridge_Si_Si,parallel,3,3.25,-208.40923888194092,-0.19304823253292014
bridge_Si_Si,parallel,4,2.75,-208.48613007085964,-0.2699394214516424
bridge_Si_Si,parallel,5,2.25,-208.35104160129768,-0.13485095188967833
bridge_Si_Si,parallel,6,1.9,-208.01566233940028,0.20052831000772287
bridge_Si_Si,parallel,7,1.6,-207.62260406044732,0.5935865889606866
bridge_Si_Si,parallel,8,1.3,-207.14340503160597,1.0727856178020367
bridge_Si_Si,flipped,0,6.5,-208.21619064940802,-1.7763568394002505e-14
bridge_Si_Si,flipped,1,5.0,-208.21619064940805,-4.618527782440651e-14
bridge_Si_Si,flipped,2,4.0,-208.3481128191086,-0.13192216970059079
bridge_Si_Si,flipped,3,3.25,-208.47175876021493,-0.255568110806923
bridge_Si_Si,flipped,4,2.75,-208.5384030865955,-0.32221243718750614
bridge_Si_Si,flipped,5,2.25,-207.864013296373,0.35217735303499964
bridge_Si_Si,flipped,6,1.9,-206.6697661811404,1.546424468267599
bridge_Si_Si,flipped,7,1.6,-205.5159588339583,2.700231815449694
bridge_Si_Si,flipped,8,1.3,-202.13354942925832,6.082641220149679
hollow,upright,0,6.5,-208.21619064940802,-1.7763568394002505e-14
hollow,upright,1,5.0,-208.21619064940802,-1.7763568394002505e-14
hollow,upright,2,4.0,-208.22053053792732,-0.004339888519314883
hollow,upright,3,3.25,-208.3681639564736,-0.15197330706560663
hollow,upright,4,2.75,-208.50180302809846,-0.2856123786904625
hollow,upright,5,2.25,-208.5632277736931,-0.3470371242850838
hollow,upright,6,1.9,-208.55872812819464,-0.3425374787866424
hollow,upright,7,1.6,-208.54859859780692,-0.3324079483989131
hollow,upright,8,1.3,-208.50726500172934,-0.29107435232133483
hollow,parallel,0,6.5,-208.21619064940802,-1.7763568394002505e-14
hollow,parallel,1,5.0,-208.21619064940802,-1.7763568394002505e-14
hollow,parallel,2,4.0,-208.23436115355526,-0.018170504147253297
hollow,parallel,3,3.25,-208.38074836929312,-0.16455771988511358
hollow,parallel,4,2.75,-208.52295687110495,-0.3067662216969502
hollow,parallel,5,2.25,-208.61326062570978,-0.39706997630178265
