image,height_A,energy_eV,interaction_energy_eV
0,6.5,-183.06452351256468,-1.9539925233402755e-14
1,5.0,-183.06452351256468,-1.9539925233402755e-14
2,4.0,-183.2536326745056,-0.18910916194095329
3,3.25,-183.6072462637631,-0.5427227511984452
4,2.75,-183.87122666405912,-0.8067031514944656
5,2.25,-184.15439300654157,-1.0898694939769111
6,1.9,-184.45195296234567,-1.3874294497810151
7,1.6,-184.36318374034525,-1.2986602277805925
8,1.3,-179.6511737721552,3.413349740409453
