image,height_A,energy_eV,interaction_energy_eV
0,6.5,-271.4300441754203,1.9539925233402755e-14
1,5.0,-271.4300441754203,1.9539925233402755e-14
2,4.0,-271.4507292414432,-0.020685066022887
3,3.25,-271.52017960698635,-0.09013543156604875
4,2.75,-271.60644904026486,-0.17640486484456552
5,2.25,-271.617716584064,-0.18767240864370116
6,1.9,-271.5730710998113,-0.1430269243909752
7,1.6,-271.58104403960124,-0.1509998641809407
8,1.3,-271.6448984386947,-0.21485426327442703
