      Step     Time          Energy          fmax
BFGS:    0 03:00:35   -20286.696400        2.905967
BFGS:    1 03:00:35   -20286.761157        0.700295
BFGS:    2 03:00:35   -20286.768144        0.145163
BFGS:    3 03:00:35   -20286.768965        0.130568
BFGS:    4 03:00:35   -20286.769779        0.118287
BFGS:    5 03:00:35   -20286.770306        0.101215
BFGS:    6 03:00:36   -20286.770661        0.094452
BFGS:    7 03:00:36   -20286.770926        0.068467
BFGS:    8 03:00:36   -20286.771306        0.094635
BFGS:    9 03:00:36   -20286.771975        0.113223
BFGS:   10 03:00:36   -20286.772674        0.082575
BFGS:   11 03:00:36   -20286.772873        0.039521
