      Step     Time          Energy          fmax
BFGS:    0 03:00:36   -20286.593142        3.672235
BFGS:    1 03:00:36   -20286.681951        0.561487
BFGS:    2 03:00:37   -20286.688445        0.214685
BFGS:    3 03:00:37   -20286.689227        0.131957
BFGS:    4 03:00:37   -20286.689810        0.114383
BFGS:    5 03:00:37   -20286.690502        0.124484
BFGS:    6 03:00:37   -20286.691057        0.112136
BFGS:    7 03:00:37   -20286.691536        0.084426
BFGS:    8 03:00:37   -20286.692168        0.103523
BFGS:    9 03:00:37   -20286.693163        0.109598
BFGS:   10 03:00:38   -20286.694306        0.110540
BFGS:   11 03:00:38   -20286.694919        0.044050
BFGS:   12 03:00:38   -20286.695172        0.059339
BFGS:   13 03:00:38   -20286.695408        0.071889
BFGS:   14 03:00:38   -20286.695747        0.086922
BFGS:   15 03:00:38   -20286.696133        0.109503
BFGS:   16 03:00:38   -20286.696644        0.151280
BFGS:   17 03:00:38   -20286.697196        0.173764
BFGS:   18 03:00:38   -20286.697808        0.147719
BFGS:   19 03:00:39   -20286.698207        0.061176
BFGS:   20 03:00:39   -20286.698348        0.024266
