      Step     Time          Energy          fmax
BFGS:    0 02:58:44   -20287.982306        3.575553
BFGS:    1 02:58:44   -20288.133721        1.455854
BFGS:    2 02:58:44   -20288.157587        0.716476
BFGS:    3 02:58:44   -20288.151544        0.747328
BFGS:    4 02:58:44   -20288.129755        0.908674
BFGS:    5 02:58:44   -20288.108894        0.946690
BFGS:    6 02:58:44   -20288.059042        1.181270
BFGS:    7 02:58:44   -20288.038279        1.046074
BFGS:    8 02:58:45   -20287.964989        1.002366
BFGS:    9 02:58:45   -20287.901204        1.070489
BFGS:   10 02:58:45   -20287.822851        0.987328
BFGS:   11 02:58:45   -20287.746692        0.828919
BFGS:   12 02:58:45   -20287.697399        0.748055
BFGS:   13 02:58:45   -20287.651292        0.576938
BFGS:   14 02:58:45   -20287.630634        0.446283
BFGS:   15 02:58:45   -20287.583432        0.308949
BFGS:   16 02:58:45   -20287.520257        0.367742
BFGS:   17 02:58:46   -20287.468478        0.326459
BFGS:   18 02:58:46   -20287.449509        0.168607
BFGS:   19 02:58:46   -20287.438690        0.101640
BFGS:   20 02:58:46   -20287.432694        0.132727
BFGS:   21 02:58:46   -20287.433609        0.210120
BFGS:   22 02:58:46   -20287.435861        0.209717
BFGS:   23 02:58:46   -20287.439322        0.123597
BFGS:   24 02:58:46   -20287.436895        0.089139
BFGS:   25 02:58:46   -20287.434170        0.114215
BFGS:   26 02:58:46   -20287.426443        0.157753
BFGS:   27 02:58:47   -20287.422316        0.136952
BFGS:   28 02:58:47   -20287.407894        0.159170
BFGS:   29 02:58:47   -20287.397152        0.152923
BFGS:   30 02:58:47   -20287.388138        0.138465
BFGS:   31 02:58:47   -20287.384597        0.071899
BFGS:   32 02:58:47   -20287.382228        0.032941
