      Step     Time          Energy          fmax
BFGS:    0 02:59:49   -20285.686204        3.348138
BFGS:    1 02:59:49   -20285.853651        2.792500
BFGS:    2 02:59:49   -20285.966914        2.372325
BFGS:    3 02:59:49   -20286.047357        1.865991
BFGS:    4 02:59:49   -20286.104667        1.265300
BFGS:    5 02:59:49   -20286.144446        0.975418
BFGS:    6 02:59:50   -20286.180421        0.951695
BFGS:    7 02:59:50   -20286.203043        1.086398
BFGS:    8 02:59:50   -20286.216252        1.090545
BFGS:    9 02:59:50   -20286.241208        1.182278
BFGS:   10 02:59:50   -20286.260834        1.053564
BFGS:   11 02:59:50   -20286.308260        0.815081
BFGS:   12 02:59:50   -20286.331594        0.731322
BFGS:   13 02:59:50   -20286.345826        0.713162
BFGS:   14 02:59:50   -20286.357041        0.714051
BFGS:   15 02:59:51   -20286.367189        0.719258
BFGS:   16 02:59:51   -20286.376974        0.725613
BFGS:   17 02:59:51   -20286.386770        0.731279
BFGS:   18 02:59:51   -20286.396762        0.734289
BFGS:   19 02:59:51   -20286.407114        0.732491
BFGS:   20 02:59:51   -20286.417930        0.724941
BFGS:   21 02:59:51   -20286.429308        0.723951
BFGS:   22 02:59:51   -20286.441244        0.765148
BFGS:   23 02:59:51   -20286.453982        0.791435
BFGS:   24 02:59:52   -20286.467846        0.797676
BFGS:   25 02:59:52   -20286.483209        0.778895
BFGS:   26 02:59:52   -20286.500393        0.731956
BFGS:   27 02:59:52   -20286.519723        0.653629
BFGS:   28 02:59:52   -20286.541321        0.596855
BFGS:   29 02:59:52   -20286.563247        0.624565
BFGS:   30 02:59:52   -20286.584914        0.669050
BFGS:   31 02:59:52   -20286.607308        0.717882
BFGS:   32 02:59:52   -20286.630977        0.726742
BFGS:   33 02:59:52   -20286.653819        0.724244
BFGS:   34 02:59:53   -20286.683298        0.790901
BFGS:   35 02:59:53   -20286.708356        0.708758
BFGS:   36 02:59:53   -20286.738487        0.812872
BFGS:   37 02:59:53   -20286.764800        0.662335
BFGS:   38 02:59:53   -20286.794677        0.563614
BFGS:   39 02:59:53   -20286.823651        0.705732
BFGS:   40 02:59:53   -20286.843412        0.850339
BFGS:   41 02:59:53   -20286.867075        0.929334
BFGS:   42 02:59:53   -20286.901245        0.889333
BFGS:   43 02:59:54   -20286.933762        0.857356
BFGS:   44 02:59:54   -20286.963296        0.855107
BFGS:   45 02:59:54   -20286.993255        0.729862
BFGS:   46 02:59:54   -20287.017875        0.481144
BFGS:   47 02:59:54   -20287.029536        0.175054
BFGS:   48 02:59:54   -20287.033110        0.112907
BFGS:   49 02:59:54   -20287.036353        0.076167
BFGS:   50 02:59:54   -20287.037599        0.065234
BFGS:   51 02:59:55   -20287.038699        0.065339
BFGS:   52 02:59:55   -20287.040003        0.075329
BFGS:   53 02:59:55   -20287.041506        0.108952
BFGS:   54 02:59:55   -20287.043212        0.117089
BFGS:   55 02:59:55   -20287.045318        0.101646
BFGS:   56 02:59:55   -20287.046849        0.108414
BFGS:   57 02:59:55   -20287.048654        0.136120
BFGS:   58 02:59:55   -20287.050038        0.148142
BFGS:   59 02:59:56   -20287.052268        0.175528
BFGS:   60 02:59:56   -20287.053828        0.134466
BFGS:   61 02:59:56   -20287.056467        0.161110
BFGS:   62 02:59:56   -20287.058537        0.152802
BFGS:   63 02:59:56   -20287.062140        0.210716
BFGS:   64 02:59:56   -20287.065189        0.220078
BFGS:   65 02:59:56   -20287.068759        0.257110
BFGS:   66 02:59:56   -20287.071636        0.219129
BFGS:   67 02:59:56   -20287.075968        0.235146
BFGS:   68 02:59:57   -20287.079451        0.196038
BFGS:   69 02:59:57   -20287.082962        0.193174
BFGS:   70 02:59:57   -20287.086012        0.272456
BFGS:   71 02:59:57   -20287.089891        0.304631
BFGS:   72 02:59:57   -20287.093392        0.257442
BFGS:   73 02:59:57   -20287.096766        0.195202
BFGS:   74 02:59:57   -20287.098669        0.203095
BFGS:   75 02:59:57   -20287.100063        0.192346
BFGS:   76 02:59:58   -20287.101270        0.143707
BFGS:   77 02:59:58   -20287.102151        0.130640
BFGS:   78 02:59:58   -20287.102181        0.106142
BFGS:   79 02:59:58   -20287.102684        0.072529
BFGS:   80 02:59:58   -20287.102223        0.050524
BFGS:   81 02:59:58   -20287.101853        0.039718
