      Step     Time          Energy          fmax
BFGS:    0 02:58:47   -20287.214136        3.658316
BFGS:    1 02:58:47   -20287.373261        1.699125
BFGS:    2 02:58:47   -20287.415556        0.736354
BFGS:    3 02:58:47   -20287.419294        0.175410
BFGS:    4 02:58:48   -20287.417819        0.220408
BFGS:    5 02:58:48   -20287.414167        0.281767
BFGS:    6 02:58:48   -20287.410496        0.294844
BFGS:    7 02:58:48   -20287.406642        0.284928
BFGS:    8 02:58:48   -20287.403132        0.262945
BFGS:    9 02:58:48   -20287.397864        0.233386
BFGS:   10 02:58:48   -20287.392732        0.206762
BFGS:   11 02:58:48   -20287.388503        0.192932
BFGS:   12 02:58:48   -20287.386025        0.194204
BFGS:   13 02:58:48   -20287.382491        0.204475
BFGS:   14 02:58:49   -20287.378644        0.208623
BFGS:   15 02:58:49   -20287.372930        0.225035
BFGS:   16 02:58:49   -20287.368581        0.219611
BFGS:   17 02:58:49   -20287.356501        0.278217
BFGS:   18 02:58:49   -20287.350745        0.253560
BFGS:   19 02:58:49   -20287.346848        0.107251
BFGS:   20 02:58:49   -20287.345785        0.080489
BFGS:   21 02:58:49   -20287.342528        0.066735
BFGS:   22 02:58:49   -20287.337759        0.119729
BFGS:   23 02:58:49   -20287.332437        0.155671
BFGS:   24 02:58:50   -20287.330010        0.125390
BFGS:   25 02:58:50   -20287.328299        0.077039
BFGS:   26 02:58:50   -20287.326369        0.046601
BFGS:   27 02:58:50   -20287.324732        0.039271
