      Step     Time          Energy          fmax
BFGS:    0 02:58:14   -20293.151825        2.496369
BFGS:    1 02:58:17   -20293.153735        2.370742
BFGS:    2 02:58:17   -20293.151203        2.365624
BFGS:    3 02:58:17   -20293.141204        2.718982
BFGS:    4 02:58:17   -20293.117333        3.030092
BFGS:    5 02:58:18   -20293.083002        3.283670
BFGS:    6 02:58:18   -20293.043236        3.478728
BFGS:    7 02:58:18   -20293.000207        3.632250
BFGS:    8 02:58:18   -20292.955200        3.753968
BFGS:    9 02:58:18   -20292.908567        3.852797
BFGS:   10 02:58:18   -20292.860982        3.931924
BFGS:   11 02:58:18   -20292.811190        4.006713
BFGS:   12 02:58:18   -20292.764427        4.155716
BFGS:   13 02:58:19   -20292.696453        4.327836
BFGS:   14 02:58:19   -20292.709448        4.214002
BFGS:   15 02:58:19   -20292.667566        4.077269
BFGS:   16 02:58:19   -20292.583015        4.441184
BFGS:   17 02:58:19   -20292.493426        4.743415
BFGS:   18 02:58:19   -20292.398000        5.012102
BFGS:   19 02:58:19   -20292.298835        5.248486
BFGS:   20 02:58:19   -20292.197598        5.454461
BFGS:   21 02:58:19   -20292.095649        5.631834
BFGS:   22 02:58:20   -20291.994157        5.781874
BFGS:   23 02:58:20   -20291.894265        5.904988
BFGS:   24 02:58:20   -20291.797251        6.000572
BFGS:   25 02:58:20   -20291.704633        6.066874
BFGS:   26 02:58:20   -20291.618460        6.138242
BFGS:   27 02:58:20   -20291.541085        6.197760
BFGS:   28 02:58:20   -20291.471162        6.227113
BFGS:   29 02:58:20   -20291.393246        6.355910
BFGS:   30 02:58:20   -20291.289842        6.653491
BFGS:   31 02:58:20   -20291.174970        7.009766
BFGS:   32 02:58:21   -20291.056145        7.366351
BFGS:   33 02:58:21   -20290.935455        7.705120
BFGS:   34 02:58:21   -20290.814925        8.010723
BFGS:   35 02:58:21   -20290.697522        8.261558
BFGS:   36 02:58:21   -20290.589343        8.414717
BFGS:   37 02:58:21   -20290.508907        8.349947
BFGS:   38 02:58:21   -20290.480119        8.193361
BFGS:   39 02:58:21   -20290.405518        8.501326
BFGS:   40 02:58:21   -20290.325904        8.849816
BFGS:   41 02:58:22   -20290.235349        9.119339
BFGS:   42 02:58:22   -20290.150711        9.203690
BFGS:   43 02:58:22   -20290.098156        8.830682
BFGS:   44 02:58:22   -20290.059725        8.410529
BFGS:   45 02:58:22   -20290.003454        7.867852
BFGS:   46 02:58:22   -20289.959179        7.877011
BFGS:   47 02:58:22   -20289.935226        6.963376
BFGS:   48 02:58:22   -20290.216097        3.871949
BFGS:   49 02:58:22   -20290.214787        2.708629
BFGS:   50 02:58:22   -20290.184815        2.353930
BFGS:   51 02:58:22   -20290.148520        2.454191
BFGS:   52 02:58:23   -20290.084819        2.705178
BFGS:   53 02:58:23   -20290.001344        2.754385
BFGS:   54 02:58:23   -20289.912980        2.462576
BFGS:   55 02:58:23   -20289.822300        2.251135
BFGS:   56 02:58:23   -20289.775577        0.674460
BFGS:   57 02:58:23   -20289.703599        0.492877
BFGS:   58 02:58:23   -20289.674561        0.270693
BFGS:   59 02:58:23   -20289.658339        0.374974
BFGS:   60 02:58:23   -20289.633247        0.632586
BFGS:   61 02:58:23   -20289.611546        0.663891
BFGS:   62 02:58:24   -20289.601671        0.544941
BFGS:   63 02:58:24   -20289.598248        0.366564
BFGS:   64 02:58:24   -20289.597345        0.250490
BFGS:   65 02:58:24   -20289.594715        0.101067
BFGS:   66 02:58:24   -20289.595637        0.266822
BFGS:   67 02:58:24   -20289.593217        0.069292
BFGS:   68 02:58:24   -20289.593084        0.057163
BFGS:   69 02:58:24   -20289.593673        0.107944
BFGS:   70 02:58:24   -20289.594396        0.143977
BFGS:   71 02:58:24   -20289.595499        0.228811
BFGS:   72 02:58:25   -20289.595773        0.268537
BFGS:   73 02:58:25   -20289.594914        0.242658
BFGS:   74 02:58:25   -20289.591280        0.165017
BFGS:   75 02:58:25   -20289.582733        0.078089
BFGS:   76 02:58:25   -20289.576679        0.059869
BFGS:   77 02:58:25   -20289.570738        0.039097
