      Step     Time          Energy          fmax
BFGS:    0 02:59:37   -20284.321968        3.980514
BFGS:    1 02:59:37   -20284.569559        2.360477
BFGS:    2 02:59:37   -20284.753636        1.765317
BFGS:    3 02:59:37   -20284.876523        1.750041
BFGS:    4 02:59:38   -20284.989583        2.566079
BFGS:    5 02:59:38   -20285.101519        3.305715
BFGS:    6 02:59:38   -20285.213473        3.906728
BFGS:    7 02:59:38   -20285.325557        4.388134
BFGS:    8 02:59:38   -20285.439116        4.769965
BFGS:    9 02:59:38   -20285.556042        5.109569
BFGS:   10 02:59:38   -20285.675211        5.461333
BFGS:   11 02:59:39   -20285.800462        5.800615
BFGS:   12 02:59:39   -20285.937306        6.057061
BFGS:   13 02:59:39   -20286.061867        6.302395
BFGS:   14 02:59:39   -20286.217679        6.208540
BFGS:   15 02:59:39   -20286.370848        5.991795
BFGS:   16 02:59:39   -20286.519883        5.599201
BFGS:   17 02:59:39   -20286.663971        4.971859
BFGS:   18 02:59:39   -20286.803422        4.027384
BFGS:   19 02:59:39   -20286.936762        2.654553
BFGS:   20 02:59:40   -20287.046222        1.077233
BFGS:   21 02:59:40   -20287.093710        0.709086
BFGS:   22 02:59:40   -20287.118029        0.685056
BFGS:   23 02:59:40   -20287.137230        0.696602
BFGS:   24 02:59:40   -20287.146932        0.551198
BFGS:   25 02:59:40   -20287.150063        0.627487
BFGS:   26 02:59:40   -20287.151004        0.619099
BFGS:   27 02:59:40   -20287.151308        0.579211
BFGS:   28 02:59:40   -20287.151584        0.526808
BFGS:   29 02:59:41   -20287.151775        0.483653
BFGS:   30 02:59:41   -20287.151931        0.473489
BFGS:   31 02:59:41   -20287.153094        0.552013
BFGS:   32 02:59:41   -20287.156206        0.622959
BFGS:   33 02:59:41   -20287.161749        0.573922
BFGS:   34 02:59:41   -20287.169354        0.527342
BFGS:   35 02:59:41   -20287.177948        0.507973
BFGS:   36 02:59:41   -20287.186169        0.498676
BFGS:   37 02:59:41   -20287.193946        0.491664
BFGS:   38 02:59:42   -20287.201934        0.475232
BFGS:   39 02:59:42   -20287.209984        0.468566
BFGS:   40 02:59:42   -20287.217979        0.461358
BFGS:   41 02:59:42   -20287.225353        0.458613
BFGS:   42 02:59:42   -20287.232330        0.452952
BFGS:   43 02:59:42   -20287.237341        0.462104
BFGS:   44 02:59:42   -20287.243135        0.446579
BFGS:   45 02:59:42   -20287.245291        0.461137
BFGS:   46 02:59:42   -20287.246948        0.478518
BFGS:   47 02:59:43   -20287.246817        0.487278
BFGS:   48 02:59:43   -20287.245476        0.507393
BFGS:   49 02:59:43   -20287.243390        0.517290
BFGS:   50 02:59:43   -20287.241421        0.543300
BFGS:   51 02:59:43   -20287.239116        0.525364
BFGS:   52 02:59:43   -20287.238986        0.501725
BFGS:   53 02:59:43   -20287.236455        0.499238
BFGS:   54 02:59:43   -20287.232595        0.508246
BFGS:   55 02:59:43   -20287.230414        0.475322
BFGS:   56 02:59:44   -20287.221938        0.559066
BFGS:   57 02:59:44   -20287.207946        0.528004
BFGS:   58 02:59:44   -20287.200571        0.447306
BFGS:   59 02:59:44   -20287.184182        0.638333
BFGS:   60 02:59:44   -20287.166197        0.933001
BFGS:   61 02:59:44   -20287.142175        1.203945
BFGS:   62 02:59:44   -20287.102939        1.506536
BFGS:   63 02:59:44   -20287.061979        1.590685
BFGS:   64 02:59:45   -20287.022042        1.604944
BFGS:   65 02:59:45   -20286.996268        1.360477
BFGS:   66 02:59:45   -20286.980090        1.317302
BFGS:   67 02:59:45   -20286.952169        1.609065
BFGS:   68 02:59:45   -20286.919720        1.238239
BFGS:   69 02:59:45   -20286.889282        1.473332
BFGS:   70 02:59:45   -20286.858906        1.645472
BFGS:   71 02:59:46   -20286.827075        1.792373
BFGS:   72 02:59:46   -20286.788792        1.869747
BFGS:   73 02:59:46   -20286.739471        1.749675
BFGS:   74 02:59:46   -20286.774663        1.291281
BFGS:   75 02:59:46   -20286.777804        0.550033
BFGS:   76 02:59:46   -20286.757731        0.685095
BFGS:   77 02:59:46   -20286.738255        0.825218
BFGS:   78 02:59:47   -20286.712795        0.898558
BFGS:   79 02:59:47   -20286.659494        0.674606
BFGS:   80 02:59:47   -20286.674090        0.295463
BFGS:   81 02:59:47   -20286.663714        0.189085
BFGS:   82 02:59:47   -20286.651828        0.160518
BFGS:   83 02:59:47   -20286.642184        0.154905
BFGS:   84 02:59:47   -20286.635758        0.114708
BFGS:   85 02:59:47   -20286.638204        0.095544
BFGS:   86 02:59:48   -20286.644677        0.150487
BFGS:   87 02:59:48   -20286.648691        0.139617
BFGS:   88 02:59:48   -20286.663655        0.200258
BFGS:   89 02:59:48   -20286.685900        0.358691
BFGS:   90 02:59:48   -20286.707466        0.343408
BFGS:   91 02:59:48   -20286.724288        0.290206
BFGS:   92 02:59:48   -20286.733480        0.116939
BFGS:   93 02:59:48   -20286.733377        0.104920
BFGS:   94 02:59:49   -20286.736081        0.051479
BFGS:   95 02:59:49   -20286.734147        0.040945
BFGS:   96 02:59:49   -20286.733296        0.035000
