      Step     Time          Energy          fmax
BFGS:    0 03:00:39   -20286.519872        3.911820
BFGS:    1 03:00:39   -20286.611566        0.525859
BFGS:    2 03:00:39   -20286.614456        0.240466
BFGS:    3 03:00:39   -20286.614561        0.136397
BFGS:    4 03:00:39   -20286.614767        0.112452
BFGS:    5 03:00:39   -20286.615262        0.128533
BFGS:    6 03:00:40   -20286.615804        0.106817
BFGS:    7 03:00:40   -20286.616304        0.082913
BFGS:    8 03:00:40   -20286.616993        0.091018
BFGS:    9 03:00:40   -20286.617863        0.092029
BFGS:   10 03:00:40   -20286.618568        0.073519
BFGS:   11 03:00:40   -20286.618912        0.022472
