      Step     Time          Energy          fmax
BFGS:    0 02:58:53   -20287.310863        2.886113
BFGS:    1 02:58:53   -20287.434119        1.439755
BFGS:    2 02:58:53   -20287.469550        0.805356
BFGS:    3 02:58:53   -20287.475374        0.169007
BFGS:    4 02:58:53   -20287.476883        0.163570
BFGS:    5 02:58:54   -20287.478430        0.144344
BFGS:    6 02:58:54   -20287.479156        0.094943
BFGS:    7 02:58:54   -20287.479355        0.067680
BFGS:    8 02:58:54   -20287.479504        0.057897
BFGS:    9 02:58:54   -20287.479799        0.079751
BFGS:   10 02:58:54   -20287.480331        0.132518
BFGS:   11 02:58:54   -20287.480958        0.134872
BFGS:   12 02:58:54   -20287.481362        0.072567
BFGS:   13 02:58:55   -20287.481543        0.057057
BFGS:   14 02:58:55   -20287.481674        0.056795
BFGS:   15 02:58:55   -20287.481956        0.105116
BFGS:   16 02:58:55   -20287.482387        0.153614
BFGS:   17 02:58:55   -20287.482913        0.152533
BFGS:   18 02:58:55   -20287.483225        0.088741
BFGS:   19 02:58:55   -20287.483392        0.084943
BFGS:   20 02:58:55   -20287.483546        0.077343
BFGS:   21 02:58:56   -20287.483773        0.102564
BFGS:   22 02:58:56   -20287.484263        0.160350
BFGS:   23 02:58:56   -20287.485169        0.203928
BFGS:   24 02:58:56   -20287.486013        0.198539
BFGS:   25 02:58:56   -20287.486869        0.175785
BFGS:   26 02:58:56   -20287.487695        0.155001
BFGS:   27 02:58:56   -20287.488440        0.120207
BFGS:   28 02:58:56   -20287.489055        0.078978
BFGS:   29 02:58:57   -20287.489549        0.068474
BFGS:   30 02:58:57   -20287.489948        0.103718
BFGS:   31 02:58:57   -20287.490361        0.116336
BFGS:   32 02:58:57   -20287.490614        0.140250
BFGS:   33 02:58:57   -20287.491074        0.111826
BFGS:   34 02:58:57   -20287.491538        0.079935
BFGS:   35 02:58:57   -20287.491976        0.086388
BFGS:   36 02:58:57   -20287.492293        0.067282
BFGS:   37 02:58:57   -20287.492746        0.165017
BFGS:   38 02:58:58   -20287.493458        0.146588
BFGS:   39 02:58:58   -20287.495303        0.146069
BFGS:   40 02:58:58   -20287.496122        0.182625
BFGS:   41 02:58:58   -20287.497862        0.206875
BFGS:   42 02:58:58   -20287.499444        0.259402
BFGS:   43 02:58:58   -20287.500927        0.277073
BFGS:   44 02:58:58   -20287.502355        0.278875
BFGS:   45 02:58:58   -20287.503719        0.272974
BFGS:   46 02:58:59   -20287.505014        0.262260
BFGS:   47 02:58:59   -20287.506243        0.248243
BFGS:   48 02:58:59   -20287.507411        0.230938
BFGS:   49 02:58:59   -20287.508512        0.210165
BFGS:   50 02:58:59   -20287.509532        0.185984
BFGS:   51 02:58:59   -20287.510450        0.159945
BFGS:   52 02:58:59   -20287.511272        0.128464
BFGS:   53 02:58:59   -20287.511894        0.111545
BFGS:   54 02:58:59   -20287.512552        0.033971
