image,height_A,energy_eV,interaction_energy_eV
0,6.5,-217.96815278127676,-1.5987211554602254e-14
1,5.0,-217.96815278127676,-1.5987211554602254e-14
2,4.0,-218.12327987553627,-0.15512709425952842
3,3.25,-218.2338591818386,-0.26570640056185546
4,2.75,-218.23327481837654,-0.2651220370998022
5,2.25,-217.8305821969829,0.1375705842938384
6,1.9,-216.5314058837473,1.4367468975294297
7,1.6,-214.28193750543485,3.686215275841887
8,1.3,-212.17118168996765,5.7969710913090875
