image,height_A,energy_eV,interaction_energy_eV
0,6.5,-183.74098081409068,4.440892098500626e-15
1,5.0,-183.74098081409068,4.440892098500626e-15
2,4.0,-183.85039543739867,-0.10941462330799379
3,3.25,-183.91451113928997,-0.17353032519929013
4,2.75,-184.04306118541564,-0.3020803713249576
5,2.25,-184.00965558632853,-0.26867477223785396
6,1.9,-184.02737046904605,-0.28638965495536706
7,1.6,-182.47511617318355,1.2658646409071297
8,1.3,-175.45834132431193,8.282639489778749
