image,height_A,energy_eV,interaction_energy_eV
0,6.5,-173.76057534152602,-3.019806626980426e-14
1,5.0,-173.76057534152602,-3.019806626980426e-14
2,4.0,-173.7190633832952,0.04151195823078346
3,3.25,-173.88339469362367,-0.12281935209768058
4,2.75,-174.04935497187714,-0.2887796303511454
5,2.25,-173.99452411886753,-0.2339487773415403
6,1.9,-173.8092269881967,-0.04865164667072186
7,1.6,-173.71025733946345,0.05031800206253756
8,1.3,-173.82557703478008,-0.06500169325409111
