image,height_A,energy_eV,interaction_energy_eV
0,6.5,-217.96815278127676,-1.5987211554602254e-14
1,5.0,-217.96815278127676,-1.5987211554602254e-14
2,4.0,-217.96219195057003,0.005960830706710496
3,3.25,-217.99840873364136,-0.030255952364614203
4,2.75,-217.9515146921962,0.016638089080528218
5,2.25,-217.90139653714675,0.06675624412998893
6,1.9,-217.81652800902862,0.15162477224812498
7,1.6,-217.54797698987136,0.4201757914053825
8,1.3,-216.3158440338273,1.6523087474494513
