image,height_A,energy_eV,interaction_energy_eV
0,6.5,-268.85194865121787,1.4210854715202004e-14
1,5.0,-268.85194865121787,1.4210854715202004e-14
2,4.0,-268.7802542338666,0.07169441735130988
3,3.25,-268.62137259691116,0.23057605430672368
4,2.75,-268.58916909580086,0.26277955541702624
5,2.25,-268.6481035296357,0.2038451215821766
6,1.9,-268.6390436731589,0.21290497805900088
7,1.6,-268.2651109585174,0.5868376927004562
8,1.3,-267.5094165242499,1.3425321269679813
