optimization_step,energy_eV,energy_relative_to_start_eV
152,-236.25163052883812,-1.8817620064281755
153,-236.2533958499227,-1.883527327512752
154,-236.25477216351413,-1.884903641104188
155,-236.255765933759,-1.885897411349049
156,-236.2569923339696,-1.8871238115596611
157,-236.2578724549722,-1.888003932562242
158,-236.25876588218625,-1.8888973597763083
159,-236.26029211916125,-1.8904235967513046
160,-236.2609463661139,-1.891077843703954
161,-236.2616100771251,-1.8917415547151677
162,-236.2619620419635,-1.8920935195535549
163,-236.26241337954343,-1.8925448571334869
164,-236.26275980466136,-1.8928912822514121
165,-236.26308040181578,-1.8932118794058397
166,-236.2633113822236,-1.8934428598136606
167,-236.26352354067342,-1.8936550182634733
168,-236.26370312640438,-1.893834603994435
169,-236.26385444272057,-1.8939859203106266
170,-236.2639776026997,-1.894109080289752
171,-236.26411015054987,-1.8942416281399233
172,-236.2642718599202,-1.894403337510255
173,-236.2644422482507,-1.8945737258407576
174,-236.2645780246192,-1.8947095022092526
175,-236.26467981563508,-1.894811293225132
176,-236.26478095049612,-1.8949124280861724
177,-236.26491085984605,-1.8950423374361094
178,-236.26507129915547,-1.8952027767455206
179,-236.2652409869931,-1.8953724645831471
180,-236.26540111156152,-1.8955325891515713
181,-236.26554230919078,-1.8956737867808329
182,-236.26565278359033,-1.8957842611803812
183,-236.2657264235932,-1.8958579011832626
