image,height_A,energy_eV,interaction_energy_eV
0,6.5,-186.32958991594327,3.552713678800501e-15
1,5.0,-186.32958991594327,3.552713678800501e-15
2,4.0,-186.31190636701982,0.017683548923461245
3,3.25,-186.35875911247612,-0.029169196532844666
4,2.75,-186.46096993160313,-0.1313800156598539
5,2.25,-186.51816139263536,-0.1885714766920863
6,1.9,-186.40920544500608,-0.07961552906280289
7,1.6,-186.20708044067064,0.12250947527263989
8,1.3,-185.85928083556948,0.4703090803737986
