image,height_A,energy_eV,interaction_energy_eV
0,6.5,-195.13192998824383,-1.7763568394002505e-14
1,5.0,-195.13192998824383,-1.7763568394002505e-14
2,4.0,-195.23271454067276,-0.10078455242895146
3,3.25,-195.75512387853598,-0.6231938902921748
4,2.75,-196.19388677282893,-1.0619567845851243
5,2.25,-195.76181509190954,-0.6298851036657318
6,1.9,-194.7815779690498,0.35035201919400194
7,1.6,-193.62165046616124,1.5102795220825662
8,1.3,-190.51579410476623,4.616135883477579
