image,height_A,energy_eV,interaction_energy_eV
0,6.5,-216.97446351882587,-1.7763568394002505e-15
1,5.0,-216.97446351882587,-1.7763568394002505e-15
2,4.0,-216.95466247774743,0.019801041078435944
3,3.25,-216.87705212991762,0.09741138890825418
4,2.75,-216.7520449311525,0.2224185876733582
5,2.25,-216.72299709226803,0.2514664265578386
6,1.9,-216.71368222694923,0.2607812918766381
7,1.6,-216.6353154771768,0.3391480416490804
8,1.3,-215.39111546687212,1.583348051953747
