image,height_A,energy_eV,interaction_energy_eV
0,6.5,-183.06452351256468,-1.9539925233402755e-14
1,5.0,-183.06452351256468,-1.9539925233402755e-14
2,4.0,-183.0690181373027,-0.004494624738034858
3,3.25,-183.1940281154357,-0.12950460287105692
4,2.75,-183.46047529509426,-0.3959517825295986
5,2.25,-183.8008778194692,-0.7363543069045502
6,1.9,-184.0750655627569,-1.0105420501922335
7,1.6,-184.30414277430256,-1.2396192617379054
8,1.3,-184.42817565049612,-1.3636521379314583
