image,height_A,energy_eV,interaction_energy_eV
0,6.5,-195.13192998824383,-1.7763568394002505e-14
1,5.0,-195.13192998824383,-1.7763568394002505e-14
2,4.0,-195.16143032309566,-0.029500334851849885
3,3.25,-195.3766498907179,-0.24471990247410602
4,2.75,-195.56820532962695,-0.4362753413831406
5,2.25,-195.8259483428596,-0.6940183546157819
6,1.9,-195.89378298189493,-0.7618529936511216
7,1.6,-195.74534095974334,-0.6134109714995368
8,1.3,-195.61570495579699,-0.4837749675531775
