image,height_A,energy_eV,interaction_energy_eV
0,6.5,-234.38053170786142,-7.105427357601002e-15
1,5.0,-234.38053170786142,-7.105427357601002e-15
2,4.0,-234.39333948218479,-0.012807774323370325
3,3.25,-234.43075432889677,-0.05022262103535269
4,2.75,-234.5095706424345,-0.1290389345730958
5,2.25,-234.44356981174923,-0.06303810388781272
6,1.9,-234.34432362726812,0.036208080593290504
7,1.6,-234.20532536862717,0.17520633923424356
8,1.3,-233.2813261782239,1.0992055296375085
